,features,importance_vals
2777,hsa.mir.184,0.008294186333853305
2950,hsa.mir.4470,0.008261075607078965
2962,hsa.mir.4524a,0.008260694402561058
2730,hsa.mir.1254.1,0.008257551646238426
1993,ENSG00000139144,0.008232415100937942
334,ENSG00000110799,0.008166545082767698
1462,ENSG00000077420,0.008136783643567468
3200,hsa.mir.887,0.008100891703070373
3193,hsa.mir.7705,0.008055521111527924
1911,ENSG00000134057,0.007981308614398585
2406,ENSG00000173894,0.007927410359261557
2908,hsa.mir.374c,0.007871894686250016
3072,hsa.mir.5685,0.007868160225916654
3083,hsa.mir.574,0.007866734321432887
2304,ENSG00000165934,0.007861354666893021
3213,hsa.mir.96,0.007671784294143435
2738,hsa.mir.1271,0.007651163808695856
3077,hsa.mir.5696,0.007646678292521756
2965,hsa.mir.454,0.007642334688789561
2851,hsa.mir.3170,0.00763872454452212
2013,ENSG00000140945,0.0075238658840680725
2935,hsa.mir.424,0.007470754726673476
3126,hsa.mir.658,0.007466063421743456
3209,hsa.mir.937,0.007460797900857869
3133,hsa.mir.6730,0.00739954581920756
2886,hsa.mir.3610,0.007381407455613953
3108,hsa.mir.643,0.007366592143862363
2803,hsa.mir.2115,0.0073185890969398315
2897,hsa.mir.3662,0.007292174838485152
2856,hsa.mir.3187,0.007178444572964508
3018,hsa.mir.4795,0.007170321135781706
709,ENSG00000142731,0.007159779721405357
2055,ENSG00000144730,0.007154591340222396
496,ENSG00000125450,0.007112800314134801
2164,ENSG00000156970,0.007090076407184825
2954,hsa.mir.449a,0.007059647518908605
2970,hsa.mir.4640,0.0069918832853727506
2836,hsa.mir.3127,0.006989344401554263
3063,hsa.mir.550a.3,0.006976340291221277
2917,hsa.mir.3910.1,0.006964433323591947
2978,hsa.mir.4660,0.0069345321259606865
3034,hsa.mir.500b,0.006930811592173996
3024,hsa.mir.491,0.0069241111994779204
2600,ENSG00000198755,0.006909742325369735
2820,hsa.mir.29b.1,0.006858829872362549
583,ENSG00000133392,0.006843374529271386
2417,ENSG00000175216,0.00681015177428435
2887,hsa.mir.3614,0.006781743630162964
700,ENSG00000141968,0.006779786899278406
2737,hsa.mir.1270,0.006741933333396446
2815,hsa.mir.26a.2,0.006728287570658722
2711,hsa.mir.106b,0.006679131745549967
3015,hsa.mir.4787,0.006634688228823507
2829,hsa.mir.30b,0.006574814469786361
2944,hsa.mir.4443,0.00657140813418664
3003,hsa.mir.4759,0.006555754635483027
1123,ENSG00000179776,0.0065465839183889325
3014,hsa.mir.4786,0.006535344759176951
1708,ENSG00000113712,0.0065290075581287965
2413,ENSG00000174748,0.006517208134901011
3191,hsa.mir.765,0.006503333360888064
925,ENSG00000163918,0.0064919830695725975
2009,ENSG00000140479,0.006480100746775861
3035,hsa.mir.5010,0.0064754081194405445
3045,hsa.mir.511,0.00643816710824467
1294,ENSG00000213397,0.006421489615458995
2881,hsa.mir.345,0.006402643032488413
2713,hsa.mir.10b,0.006380992678459734
2804,hsa.mir.2116,0.006375237427200773
782,ENSG00000149503,0.00637458933488233
3105,hsa.mir.639,0.006368055227503646
3125,hsa.mir.656,0.006367487419684039
2902,hsa.mir.3680.2,0.0063636518907151185
2563,ENSG00000196611,0.006362724654427439
2452,ENSG00000180530,0.006354840003477875
2938,hsa.mir.4326,0.006332900323468493
235,ENSG00000100479,0.0063327210607894814
2795,hsa.mir.204,0.006323944608157035
3040,hsa.mir.509.2,0.006322173959706561
2785,hsa.mir.1910,0.006319466182030737
2878,hsa.mir.33a,0.00628558858510587
2901,hsa.mir.3680.1,0.0062825451523895025
3154,hsa.mir.6793,0.006262810171465389
3096,hsa.mir.6125,0.006225682494405191
124,ENSG00000074047,0.006172455421983613
2828,hsa.mir.30a,0.00614275268802885
1183,ENSG00000186951,0.006133927987975767
453,ENSG00000121879,0.006123602888069399
3194,hsa.mir.7706,0.006096737191401189
984,ENSG00000166819,0.006096493690056377
2757,hsa.mir.1468,0.006096384066786413
2523,ENSG00000186469,0.006076878907260834
2118,ENSG00000151725,0.006066490134653577
2764,hsa.mir.151b,0.006018818508455297
2746,hsa.mir.1295a,0.006010801975753566
2860,hsa.mir.3193,0.0059761875600452185
2695,ENSG00000277494,0.005927664250232283
2956,hsa.mir.449c,0.005907053096743766
3030,hsa.mir.5000,0.005902349825482815
2360,ENSG00000170027,0.005825824586863746
2758,hsa.mir.146a,0.00581442852233522
2769,hsa.mir.154,0.005805299630301306
1114,ENSG00000177707,0.005798651263030479
2988,hsa.mir.4707,0.005750503280305566
3147,hsa.mir.6764,0.005731459824164631
2896,hsa.mir.365b,0.0057240751832796375
2823,hsa.mir.301a,0.00572204474996397
1574,ENSG00000103035,0.0057074818306136876
3186,hsa.mir.7.1,0.00570673458822057
1705,ENSG00000113569,0.005703613557270728
2320,ENSG00000167005,0.005682435571870883
2446,ENSG00000178999,0.0056513324483239554
877,ENSG00000161888,0.00564172888174653
1781,ENSG00000120802,0.005637140762410127
1095,ENSG00000175063,0.00560801278676081
1520,ENSG00000094914,0.005587268697781838
2135,ENSG00000154589,0.005586364279370173
2792,hsa.mir.19a,0.0055838625776959815
208,ENSG00000095015,0.005560451856763393
2986,hsa.mir.4690,0.005518188572023064
2993,hsa.mir.4733,0.005513091353495838
928,ENSG00000164032,0.005509663340635598
3065,hsa.mir.556,0.005502543553884607
2849,hsa.mir.3158.1,0.005473557098594028
3007,hsa.mir.4768,0.0054591659340076145
2698,ENSG00000278828,0.005425245869337232
2756,hsa.mir.145,0.005417990766291041
2895,hsa.mir.365a,0.005413293084784527
2725,hsa.mir.1245a,0.005385078868275741
3037,hsa.mir.504,0.005366950302268378
180,ENSG00000087586,0.005364797492511571
2942,hsa.mir.4434,0.005340952415499487
685,ENSG00000140575,0.00526076188616571
2205,ENSG00000160654,0.005257016543473583
2088,ENSG00000148019,0.005253946241577978
3020,hsa.mir.4802,0.005253263847262133
2310,ENSG00000166167,0.005250396202027332
1688,ENSG00000112062,0.0052457196093746465
798,ENSG00000151632,0.005237140409299172
1670,ENSG00000110768,0.005236413661295955
264,ENSG00000103126,0.005225010204667342
3149,hsa.mir.6774,0.00522463587578386
1730,ENSG00000115461,0.0052015650630346496
424,ENSG00000117650,0.005201256674772594
2771,hsa.mir.15a,0.005190949522002484
3211,hsa.mir.940,0.005176520612294553
1354,ENSG00000007168,0.005161967291446672
3114,hsa.mir.6509,0.005158491778420284
2977,hsa.mir.4658,0.00514257021190133
3117,hsa.mir.6511b.1,0.005132244810884003
2841,hsa.mir.3140,0.005131285675161052
3076,hsa.mir.5695,0.005130049663544014
1186,ENSG00000187134,0.0051109695162449495
2739,hsa.mir.1277,0.005101727874498465
2931,hsa.mir.410,0.005101052702284506
874,ENSG00000160867,0.005091998584484827
2967,hsa.mir.4636,0.005083997324363736
1200,ENSG00000188486,0.005081421094701
3062,hsa.mir.550a.2,0.005062809637420287
370,ENSG00000113578,0.005039594164918526
3025,hsa.mir.494,0.0050166516676108585
691,ENSG00000140937,0.00501486909284722
2801,hsa.mir.2110,0.005011935815527977
1798,ENSG00000122026,0.005007166998875618
3127,hsa.mir.660,0.004965829549691989
1310,ENSG00000239264,0.004945571723715148
2831,hsa.mir.30c.2,0.004934238377463771
5,ENSG00000004139,0.004927838390082115
