,features,importance_vals
440,R-HSA-3295583,0.011661404680635314
365,R-HSA-72706,0.011628764112538192
429,R-HSA-75109,0.011573346447985387
421,R-HSA-933541,0.011571518361961353
268,R-HSA-202433,0.011411314630531705
196,R-HSA-167287,0.011393682399084355
72,R-HSA-450513,0.011357319486924098
271,R-HSA-201681,0.011285043579991907
192,R-HSA-167238,0.011246537695333245
273,R-HSA-373080,0.011242819167964626
253,R-HSA-2032785,0.011239181846322025
346,R-HSA-5419276,0.011212916456497624
25,R-HSA-1222556,0.01120971208908486
275,R-HSA-4641262,0.0111392481814255
28,R-HSA-917977,0.011127575908467406
872,hsa.mir.4724,0.01106883656582795
353,R-HSA-4641258,0.011064858895842918
358,R-HSA-1963642,0.010999060161411762
414,R-HSA-418457,0.01099703263851552
506,R-HSA-186763,0.010988375316374003
153,R-HSA-210500,0.010969447410898283
224,R-HSA-195253,0.010894766607671046
498,R-HSA-192823,0.010813185477163643
169,R-HSA-5676590,0.010811085841414752
1008,hsa.mir.658,0.010751013816625346
431,R-HSA-1236974,0.01070293110795319
90,R-HSA-2173791,0.010661383648111951
294,R-HSA-174184,0.01065598955960013
800,hsa.mir.3910.2,0.010646461942233145
1088,hsa.mir.93,0.01064517521095695
92,R-HSA-375276,0.010609883438446559
675,hsa.mir.202,0.010599970190305612
348,R-HSA-1461973,0.01050719772814773
328,R-HSA-1971475,0.010502357932564337
363,R-HSA-72695,0.010463775553798769
5,R-HSA-2565942,0.01044906702838489
19,R-HSA-382556,0.010445685577287804
443,R-HSA-2979096,0.01041756495105801
1018,hsa.mir.6734,0.010394781381764915
967,hsa.mir.577,0.01035265254206024
547,R-HSA-5683826,0.010343008570489474
129,R-HSA-1482839,0.010312374039640417
502,R-HSA-168928,0.010301474730367773
548,R-HSA-354192,0.0103005879153352
477,R-HSA-69601,0.010288139472831971
46,R-HSA-1268020,0.010227685363206547
874,hsa.mir.4728,0.010169930422562175
303,R-HSA-445355,0.010114936941536144
293,R-HSA-174178,0.010099781974172401
466,R-HSA-349425,0.010071151667507366
33,R-HSA-210991,0.010028554347227327
252,R-HSA-2408557,0.010021548304648605
903,hsa.mir.484,0.010013010364200454
415,R-HSA-5218921,0.009903611976769753
258,R-HSA-5669034,0.009864856012864038
88,R-HSA-202733,0.009855782870436086
6,R-HSA-380259,0.009802969346637838
157,R-HSA-432722,0.009777703851577826
243,R-HSA-2173795,0.009774194245255784
425,R-HSA-3000178,0.009773663082887652
810,hsa.mir.3934,0.009737333087032311
270,R-HSA-5663213,0.009730809041720932
91,R-HSA-420029,0.009700893032568275
983,hsa.mir.627,0.009595861130510457
160,R-HSA-5696395,0.009581949604908005
892,hsa.mir.4777,0.009553517409367487
1092,hsa.mir.939,0.00950771106799948
890,hsa.mir.4772,0.009470790778577794
351,R-HSA-196757,0.009456487967981956
223,R-HSA-187577,0.009443832299584756
194,R-HSA-167243,0.00941643373311308
39,R-HSA-6783310,0.009389413937751669
1000,hsa.mir.6511b.2,0.009375193159212359
289,R-HSA-141430,0.009344943680007418
445,R-HSA-445144,0.009322710107808234
83,R-HSA-6781823,0.009310290898138191
172,R-HSA-427413,0.009234103309718194
302,R-HSA-6807878,0.009182838908527629
335,R-HSA-140875,0.009174933541507925
562,R-HSA-1234176,0.009165155914379284
64,R-HSA-5654727,0.009124822914309334
145,R-HSA-6782315,0.009113943842821754
399,R-HSA-1266695,0.009094115298648831
202,R-HSA-72165,0.009064553463831544
1082,hsa.mir.887,0.009033285767654888
324,R-HSA-2500257,0.009028742764567142
664,hsa.mir.18b,0.009027510657870153
1084,hsa.mir.9.2,0.009009964633296477
899,hsa.mir.4791,0.008991326455288799
98,R-HSA-1433557,0.008978349281824194
433,R-HSA-1592389,0.008950995732448064
621,hsa.mir.1277,0.008922977912770875
386,R-HSA-5655302,0.008911818732667599
349,R-HSA-1461957,0.008908294992672837
189,R-HSA-167162,0.008903929368243553
734,hsa.mir.3173,0.008870293860309176
1,R-HSA-418594,0.008788217575347517
134,R-HSA-452723,0.008780568330166716
177,R-HSA-73863,0.008744602683000266
550,R-HSA-372708,0.008690197839168832
246,R-HSA-975957,0.00868698942125775
430,R-HSA-166016,0.008659588499285746
669,hsa.mir.193b,0.008652598548214882
1051,hsa.mir.6837,0.008626757540296239
864,hsa.mir.4668,0.008513019074744079
1085,hsa.mir.9.3,0.008464962288417154
934,hsa.mir.548aw,0.00844991224061232
901,hsa.mir.4797,0.008408455766184488
672,hsa.mir.196a.2,0.008386325188621414
355,R-HSA-1566948,0.008376102624170016
1083,hsa.mir.9.1,0.008373943910119124
40,R-HSA-69473,0.008354369464359478
22,R-HSA-1369062,0.00832071982920752
735,hsa.mir.3174,0.008236182794789784
366,R-HSA-5362517,0.008227812449404156
178,R-HSA-73980,0.008199194729095326
701,hsa.mir.299,0.008184335378309697
18,R-HSA-194223,0.008113300900658942
921,hsa.mir.509.1,0.008098599765216931
836,hsa.mir.449a,0.008039827360480558
45,R-HSA-375170,0.008025153375056106
599,hsa.mir.1224,0.00802420306179556
58,R-HSA-5628897,0.007973346557628247
671,hsa.mir.196a.1,0.007919874180079205
493,R-HSA-68962,0.007915857263360521
54,R-HSA-429947,0.00790552649719757
970,hsa.mir.581,0.007887572923500556
286,R-HSA-193807,0.007887065792892826
587,hsa.mir.101.2,0.0077959333198668905
454,R-HSA-512988,0.0077844915102468805
331,R-HSA-3560801,0.007775777038186788
165,R-HSA-5578749,0.007757969941885676
835,hsa.mir.4492,0.00774681819966645
586,hsa.mir.101.1,0.007734513519390021
718,hsa.mir.3127,0.007730812839290593
852,hsa.mir.4640,0.007722170299389291
539,R-HSA-391160,0.007676159126713173
438,R-HSA-2871796,0.007671283638483146
753,hsa.mir.326,0.007649266570078908
398,R-HSA-983170,0.007645387242446304
93,R-HSA-416476,0.007587423297372879
259,R-HSA-5668541,0.007572830953431548
876,hsa.mir.4738,0.007557218306465075
179,R-HSA-749476,0.00755675245745806
817,hsa.mir.424,0.007523478876901208
107,R-HSA-3928664,0.007519049279508181
925,hsa.mir.5091,0.007497387648727454
109,R-HSA-399956,0.007484703173504386
130,R-HSA-1482925,0.007426986281261634
383,R-HSA-5654712,0.007426643948128912
385,R-HSA-5654720,0.007399067790538538
765,hsa.mir.34a,0.007397696374378029
594,hsa.mir.10a,0.007387299307156354
1071,hsa.mir.744,0.007346911640415783
928,hsa.mir.5187,0.007334044379822444
733,hsa.mir.3170,0.007328657747857506
86,R-HSA-6782210,0.007326880946166057
916,hsa.mir.500b,0.0072868500225013125
299,R-HSA-2467813,0.0072668738523498175
231,R-HSA-5607764,0.007234383500763215
987,hsa.mir.639,0.00720273685263237
453,R-HSA-392451,0.007181794769276166
825,hsa.mir.4442,0.007166613338922616
837,hsa.mir.449b,0.00716173348686425
140,R-HSA-6799198,0.007137432166782674
127,R-HSA-1482788,0.007132910307118437
449,R-HSA-4570464,0.007128959497786127
1006,hsa.mir.655,0.007098682839568937
553,R-HSA-70221,0.007097568931640126
543,R-HSA-500657,0.007094891215165262
948,hsa.mir.5579,0.00704860377125442
418,R-HSA-381426,0.007043306468549417
763,hsa.mir.345,0.00701327849925292
998,hsa.mir.6510,0.007009054443060449
116,R-HSA-392170,0.007000655436531816
380,R-HSA-5654704,0.0069456146878656
318,R-HSA-877300,0.006943724901066162
212,R-HSA-917729,0.006939034942406579
298,R-HSA-176412,0.006933283422840759
393,R-HSA-416993,0.006920475313015118
260,R-HSA-5676594,0.00690517811832251
207,R-HSA-75955,0.006892195882974192
36,R-HSA-5685938,0.006852844960521906
524,R-HSA-389957,0.00684109032532433
176,R-HSA-73780,0.0068209658225532625
597,hsa.mir.1181,0.006820869516814127
1079,hsa.mir.8072,0.006818170681362971
595,hsa.mir.10b,0.006794877963184263
475,R-HSA-69229,0.006775881244320772
840,hsa.mir.450a.1,0.00677021280860572
1007,hsa.mir.656,0.006743153310380876
824,hsa.mir.4434,0.006732631385966669
796,hsa.mir.377,0.006725311880363734
869,hsa.mir.4691,0.006724434330244548
1005,hsa.mir.654,0.0067120044723924365
122,R-HSA-5632684,0.00668957159970887
15,R-HSA-5173214,0.006685461979941465
585,hsa.mir.100,0.006645861461583991
377,R-HSA-5654700,0.006636530613177456
523,R-HSA-380320,0.006629107581684366
1056,hsa.mir.6860,0.006627868987852708
791,hsa.mir.375,0.006625136363727507
517,R-HSA-166058,0.006624242911930196
943,hsa.mir.550a.1,0.006609905530931428
1048,hsa.mir.6820,0.006562733882865359
797,hsa.mir.379,0.006552283467608504
356,R-HSA-264876,0.006535613037558505
647,hsa.mir.152,0.006531460223159229
994,hsa.mir.6507,0.0065298876326414755
631,hsa.mir.1306,0.006528892053174786
1069,hsa.mir.7155,0.006508306921023177
1080,hsa.mir.877,0.0064909806405194104
574,R-HSA-3322077,0.006463778922770871
743,hsa.mir.3194,0.0064635010113124735
392,R-HSA-420499,0.006413250200980655
412,R-HSA-2029485,0.006411650698137237
457,R-HSA-418592,0.00639948179032217
829,hsa.mir.4446,0.006384511679461866
564,R-HSA-975577,0.0063835724303498865
265,R-HSA-191859,0.006383159292963683
707,hsa.mir.3064,0.006376219942758325
1010,hsa.mir.664a,0.006374288218430593
359,R-HSA-1169408,0.0063467392367965655
395,R-HSA-909733,0.006327626563434024
428,R-HSA-192456,0.006318054578487136
946,hsa.mir.551b,0.006313167417320073
184,R-HSA-113418,0.00631306186573056
642,hsa.mir.147b,0.006311225441750139
768,hsa.mir.3610,0.006306074276726577
455,R-HSA-912526,0.006283769525180105
329,R-HSA-2022870,0.006275308351468993
520,R-HSA-5674400,0.006272869854019519
623,hsa.mir.1284,0.006252226954748039
470,R-HSA-4641257,0.006234719059430063
792,hsa.mir.376a.1,0.006167755856586155
435,R-HSA-2426168,0.006131061480846256
424,R-HSA-3000157,0.006124037323606899
536,R-HSA-75105,0.006123808792326599
885,hsa.mir.4759,0.0061207897658459845
188,R-HSA-167161,0.0061193292716779975
345,R-HSA-5389840,0.006076000090979505
447,R-HSA-180910,0.006031059528686456
257,R-HSA-936440,0.006020431498764083
87,R-HSA-5693565,0.006013140221366484
982,hsa.mir.624,0.0060087958490112215
185,R-HSA-167152,0.0060048658436153346
100,R-HSA-2424491,0.005988366296369349
413,R-HSA-2871809,0.005979718716971547
482,R-HSA-5627123,0.005962118942152301
75,R-HSA-3214858,0.0059403058674070055
1081,hsa.mir.885,0.005893733219490969
616,hsa.mir.1262,0.005883847282530041
754,hsa.mir.328,0.00587923222235986
856,hsa.mir.4649,0.005862179115792969
736,hsa.mir.3178,0.005857879430544699
501,R-HSA-437239,0.005856269221912953
272,R-HSA-3238698,0.005853553735869354
568,R-HSA-5576886,0.005830532188701909
161,R-HSA-165054,0.005811764712234435
200,R-HSA-674695,0.005790231716891867
42,R-HSA-159236,0.005776457013635081
942,hsa.mir.548s,0.005769506413635099
751,hsa.mir.320c.2,0.005755930006198468
556,R-HSA-69300,0.0057525730659835975
338,R-HSA-5620916,0.005704582806210965
467,R-HSA-350562,0.005704114112522802
500,R-HSA-198753,0.005696162612257467
485,R-HSA-110312,0.005693405072379392
567,R-HSA-416700,0.005666293409303762
692,hsa.mir.2277,0.0056394176624598915
546,R-HSA-210993,0.0056209070485783745
311,R-HSA-2129379,0.005564100883784704
1077,hsa.mir.7845,0.005545132019906304
644,hsa.mir.149,0.005531920878611345
1093,hsa.mir.940,0.005529222421610029
511,R-HSA-937041,0.0055197142169345174
812,hsa.mir.3944,0.005517823274421971
277,R-HSA-70895,0.005504213437088765
459,R-HSA-1296072,0.005503119411368971
99,R-HSA-2219530,0.005500592578318902
379,R-HSA-5654228,0.005487179377232678
657,hsa.mir.182,0.005464334306016099
215,R-HSA-983189,0.005444577021844452
703,hsa.mir.29b.2,0.0054412138918996785
551,R-HSA-450302,0.005422010831534862
464,R-HSA-180585,0.00541422836802667
965,hsa.mir.574,0.005410057891733686
725,hsa.mir.3150a,0.005403018664510455
522,R-HSA-190861,0.005395442393783014
1009,hsa.mir.660,0.005385523652223583
1011,hsa.mir.665,0.005382203191293229
820,hsa.mir.4326,0.005372751927206991
1072,hsa.mir.760,0.0053704324171849295
115,R-HSA-202040,0.005339947244356154
1025,hsa.mir.676,0.00533989601131907
156,R-HSA-1445148,0.00531810372354812
84,R-HSA-6781827,0.005311389338312438
340,R-HSA-211935,0.005292120031572267
767,hsa.mir.3607,0.00528075488160539
516,R-HSA-69205,0.005243931050499668
1094,hsa.mir.944,0.005195581299922196
565,R-HSA-191273,0.005189710489185017
720,hsa.mir.3130.1,0.00518138736464607
531,R-HSA-432720,0.005172584201354766
201,R-HSA-72086,0.005167168830594164
537,R-HSA-202427,0.005159633615767234
938,hsa.mir.548j,0.0051570034428004875
146,R-HSA-5358346,0.005149275034782476
1013,hsa.mir.6726,0.005148325559057412
67,R-HSA-912631,0.005140297441976145
969,hsa.mir.580,0.005137546840851428
174,R-HSA-73772,0.005133495285449498
750,hsa.mir.320c.1,0.005112967213935917
861,hsa.mir.4661,0.005097021107540059
186,R-HSA-167158,0.005062042694189586
635,hsa.mir.135b,0.005059587011414806
807,hsa.mir.3926.1,0.00504638191050617
828,hsa.mir.4444.2,0.005040197721300501
702,hsa.mir.29b.1,0.005035932442588091
761,hsa.mir.33b,0.005033827136066975
704,hsa.mir.29c,0.005031691261392552
908,hsa.mir.495,0.005012038922213833
1090,hsa.mir.935,0.004986854081034835
372,R-HSA-5654688,0.004983500989692402
560,R-HSA-3299685,0.004980775312214973
915,hsa.mir.5008,0.00497852771426551
602,hsa.mir.1228,0.004976575533073628
308,R-HSA-1368082,0.004971348734543426
658,hsa.mir.183,0.004934461634984472
677,hsa.mir.204,0.004902316983789206
397,R-HSA-3371453,0.004869586862987489
682,hsa.mir.210,0.004827759206527844
43,R-HSA-72163,0.004811672837624883
142,R-HSA-179409,0.004808456216160266
868,hsa.mir.4690,0.004807888138457201
802,hsa.mir.3913.1,0.00479673577225185
940,hsa.mir.548o,0.0047929370293422835
163,R-HSA-180746,0.0047914770065108315
609,hsa.mir.1249,0.004790628148402903
779,hsa.mir.3662,0.004783790610417782
1058,hsa.mir.6874,0.004771666726132367
1024,hsa.mir.6755,0.004746696428555879
898,hsa.mir.4789,0.0047442838503047825
614,hsa.mir.1258,0.0047437620704295115
208,R-HSA-76042,0.00473303278136882
744,hsa.mir.3199.1,0.004715452421514783
941,hsa.mir.548q,0.00471198970451951
689,hsa.mir.219a.1,0.004711979039966536
94,R-HSA-456926,0.004663631243165583
16,R-HSA-389977,0.004661133596819127
26,R-HSA-381038,0.004653890066110762
777,hsa.mir.365a,0.004636889840239747
665,hsa.mir.190b,0.004616391672680038
420,R-HSA-912694,0.004608683277147065
845,hsa.mir.4529,0.004599846858473029
279,R-HSA-163359,0.004597760700635263
778,hsa.mir.365b,0.004572172095013229
980,hsa.mir.616,0.004566737952554831
534,R-HSA-5218920,0.0045607258695235945
596,hsa.mir.1180,0.0045557582050241765
933,hsa.mir.548au,0.004554873174347449
570,R-HSA-140534,0.004529033152357443
951,hsa.mir.559,0.004523749229338137
143,R-HSA-499943,0.004523728162166662
737,hsa.mir.3183,0.004512413202319294
432,R-HSA-166663,0.004510969165130519
766,hsa.mir.3605,0.004507485144067687
649,hsa.mir.153.2,0.004477475224121008
708,hsa.mir.3065,0.004463599247974344
125,R-HSA-5626467,0.004442492899979698
10,R-HSA-442982,0.0044386674038833
947,hsa.mir.556,0.004434772458821499
612,hsa.mir.1254.1,0.004401939137314912
85,R-HSA-6782135,0.004377759837298072
369,R-HSA-5654219,0.0043612128759923504
249,R-HSA-4085001,0.004351146606204566
552,R-HSA-156588,0.004350213050565798
549,R-HSA-354194,0.004348494698897412
646,hsa.mir.151b,0.0043411352179100506
483,R-HSA-416572,0.004329703779803822
639,hsa.mir.1468,0.004328984839958139
985,hsa.mir.632,0.00432670261921885
834,hsa.mir.4491,0.004325547722401097
1061,hsa.mir.6879,0.004303471798193641
850,hsa.mir.4638,0.0043033322621704425
592,hsa.mir.106a,0.00429805021996799
230,R-HSA-400253,0.004297768945834832
337,R-HSA-977606,0.004295366105297944
1076,hsa.mir.7706,0.004267901604762301
521,R-HSA-190840,0.004262203422913444
854,hsa.mir.4646,0.004257994792424142
1027,hsa.mir.6762,0.004237078247497266
1022,hsa.mir.6747,0.004220166633785993
879,hsa.mir.4742,0.004204040815093322
1053,hsa.mir.6852,0.004202632791275391
815,hsa.mir.412,0.004197152964188718
691,hsa.mir.2276,0.0041864600244844044
822,hsa.mir.4423,0.004169424274659832
528,R-HSA-5673000,0.004167258972520358
104,R-HSA-389357,0.004165195747991675
382,R-HSA-5654710,0.004164467726404837
422,R-HSA-70614,0.004159636140634575
313,R-HSA-418990,0.0041508333881211
248,R-HSA-2022854,0.004143911155042587
748,hsa.mir.320b.1,0.004123897178120614
726,hsa.mir.3150b,0.004114471730281366
538,R-HSA-389948,0.00409231774698128
198,R-HSA-168325,0.004082258964335779
1042,hsa.mir.6807,0.004080649894458475
419,R-HSA-205043,0.004076262969756499
747,hsa.mir.3200,0.004070313080483175
1047,hsa.mir.6818,0.004061851184815168
4,R-HSA-1442490,0.004049419549119193
136,R-HSA-4419969,0.004042034967787913
89,R-HSA-216083,0.0040325186413247135
742,hsa.mir.3193,0.0040207208941865245
106,R-HSA-3928662,0.004017462671909016
30,R-HSA-2022377,0.00401723756280262
405,R-HSA-5625886,0.004015699234441854
984,hsa.mir.628,0.004010520252340939
932,hsa.mir.548at,0.003997902742121369
11,R-HSA-5576893,0.003986102310445858
996,hsa.mir.6509,0.0039734464012144595
589,hsa.mir.103a.2,0.0039458764747541866
540,R-HSA-428930,0.003942599067668198
1026,hsa.mir.6761,0.003931845016195439
976,hsa.mir.600,0.0039255953434621915
480,R-HSA-5625740,0.003922130586361163
975,hsa.mir.598,0.003915900305255491
1001,hsa.mir.6513,0.0038676250959179016
96,R-HSA-1227986,0.0038600251881166516
1054,hsa.mir.6854,0.0038522678142180666
152,R-HSA-181430,0.003834405802117544
1002,hsa.mir.6514,0.0038270040818815685
739,hsa.mir.3188,0.003817288673162693
314,R-HSA-5576892,0.0038108989309694153
613,hsa.mir.1254.2,0.003797312756214524
865,hsa.mir.4670,0.003773699626326561
121,R-HSA-5610787,0.003764978308608988
251,R-HSA-606279,0.0037419783798395656
783,hsa.mir.3680.1,0.003701732669287594
588,hsa.mir.103a.1,0.0036959325219504536
1087,hsa.mir.92a.2,0.0036648971303293366
706,hsa.mir.301b,0.0036527299189401674
117,R-HSA-400042,0.0036437824094537065
607,hsa.mir.1245a,0.003639491761468889
1012,hsa.mir.6716,0.0036265898140845822
256,R-HSA-5357956,0.0036254282628624423
633,hsa.mir.130a,0.0036145759130522493
544,R-HSA-373076,0.0036130753227917012
255,R-HSA-5357905,0.003608428953666589
771,hsa.mir.3616,0.003590685723174829
1017,hsa.mir.6733,0.003558765555781065
21,R-HSA-2142691,0.0035368685974754045
712,hsa.mir.30c.1,0.0035331766793024145
390,R-HSA-170822,0.003527343448004103
770,hsa.mir.3615,0.00350813243232551
844,hsa.mir.4524a,0.0034958904479572084
651,hsa.mir.154,0.0034811788166553017
1068,hsa.mir.7.1,0.0034725202860863644
832,hsa.mir.4470,0.0034719771120580844
698,hsa.mir.27a,0.003464897093253967
606,hsa.mir.1243,0.0034609788935631514
881,hsa.mir.4745,0.0034426548110786824
491,R-HSA-5696397,0.0034359618116286583
436,R-HSA-383280,0.0034237175343878336
634,hsa.mir.1343,0.003416001579339536
267,R-HSA-3772470,0.0034158932539867237
247,R-HSA-3769402,0.003410544214966649
721,hsa.mir.3130.2,0.0034087200205340194
171,R-HSA-1834949,0.0034020805296313484
427,R-HSA-5620922,0.003395188371796394
774,hsa.mir.3651,0.00339401880002697
78,R-HSA-2559586,0.0033786249686090742
1062,hsa.mir.6885,0.0033591099531622604
183,R-HSA-112382,0.003356415685011598
226,R-HSA-2122947,0.0033527724567829864
292,R-HSA-174154,0.0033522630010338617
666,hsa.mir.191,0.0033507990667203556
968,hsa.mir.579,0.0033506476298066443
605,hsa.mir.1237,0.0033407157158944754
566,R-HSA-428540,0.0033233976922929288
149,R-HSA-901032,0.003312386610923568
343,R-HSA-982772,0.0033022752846591174
1060,hsa.mir.6878,0.0032889927324140445
687,hsa.mir.215,0.003285169742812286
484,R-HSA-5625900,0.003278677983234957
321,R-HSA-5694530,0.0032700468611801623
62,R-HSA-182971,0.0032532485987394467
316,R-HSA-399719,0.0032522570281435037
401,R-HSA-2299718,0.0032510261375136907
238,R-HSA-933542,0.0032433368942292873
1040,hsa.mir.6803,0.003225543652592933
120,R-HSA-5610785,0.0032216818810047697
862,hsa.mir.4664,0.003219653076357645
572,R-HSA-3000480,0.0032140241672459526
640,hsa.mir.146a,0.003204789746559982
636,hsa.mir.139,0.003193373290050658
417,R-HSA-1855204,0.0031763826286623953
170,R-HSA-3214815,0.0031761937505507378
20,R-HSA-196741,0.0031752377658267506
1021,hsa.mir.6741,0.003165464629419148
755,hsa.mir.329.2,0.003154001693783357
949,hsa.mir.5581,0.003146567264193436
34,R-HSA-1912420,0.003141833130939631
622,hsa.mir.1278,0.003138594289775938
400,R-HSA-201722,0.0031322118456228055
745,hsa.mir.3199.2,0.003122082378486084
444,R-HSA-419037,0.0031062914132053265
166,R-HSA-6784531,0.0030999757585232148
274,R-HSA-4086400,0.0030979897751967655
1046,hsa.mir.6815,0.003097298875418346
981,hsa.mir.618,0.0030775005720352056
416,R-HSA-1660499,0.003067966194503242
558,R-HSA-77595,0.0030557070190479862
713,hsa.mir.30c.2,0.003053121042194107
1091,hsa.mir.937,0.003036981678833399
846,hsa.mir.4536.2,0.0030350430248654446
456,R-HSA-1482922,0.003011767217326451
23,R-HSA-917937,0.003007848486158764
505,R-HSA-1839117,0.002995469615852926
728,hsa.mir.3154,0.0029761690739542246
956,hsa.mir.5691,0.0029686337053135502
234,R-HSA-5684264,0.0029636344549635396
304,R-HSA-1912408,0.0029532455112712343
211,R-HSA-1632852,0.0029377168987412008
894,hsa.mir.4782,0.0029209337348584086
