,features,importance_vals
411,R-HSA-139853,0.00546931603224948
444,R-HSA-419037,0.005442564737822977
91,R-HSA-420029,0.0054288725692367736
98,R-HSA-1433557,0.005416047450853512
571,R-HSA-373752,0.005415285407234478
293,R-HSA-174178,0.0054018645334872415
413,R-HSA-2871809,0.005394882240652805
21,R-HSA-2142691,0.005383521848416422
756,hsa.mir.331,0.005361313108915055
309,R-HSA-1368108,0.0053537180238981815
299,R-HSA-2467813,0.005313541810210154
253,R-HSA-2032785,0.0052992531006748325
235,R-HSA-69231,0.00528461796042393
270,R-HSA-5663213,0.005275004422146594
288,R-HSA-70263,0.005260563449396614
271,R-HSA-201681,0.0052181741817912556
353,R-HSA-4641258,0.005214931661030277
58,R-HSA-5628897,0.005192128563667211
435,R-HSA-2426168,0.005174156614666572
265,R-HSA-191859,0.005163632598269032
1008,hsa.mir.658,0.005144684203305588
192,R-HSA-167238,0.0051424852770287546
460,R-HSA-1296041,0.005141376939645852
733,hsa.mir.3170,0.00513559546581746
573,R-HSA-196299,0.0051148107672634065
305,R-HSA-2559580,0.005107570309046423
463,R-HSA-1236978,0.005089008276263485
159,R-HSA-5696394,0.005065875036734724
100,R-HSA-2424491,0.005064334748603869
953,hsa.mir.5684,0.005058655833563535
194,R-HSA-167243,0.005015700787907917
414,R-HSA-418457,0.005002443646772008
263,R-HSA-1660514,0.004996678548886848
438,R-HSA-2871796,0.004990071920328774
518,R-HSA-1538133,0.004978450718626845
169,R-HSA-5676590,0.004973283356739557
155,R-HSA-264642,0.004970575539118727
892,hsa.mir.4777,0.004958054556045682
493,R-HSA-68962,0.004940756255527958
202,R-HSA-72165,0.004932721960517483
528,R-HSA-5673000,0.0049292816472006964
754,hsa.mir.328,0.004918161105615581
110,R-HSA-4420097,0.004910046304939897
102,R-HSA-373753,0.00489732833695598
256,R-HSA-5357956,0.004879705858529633
555,R-HSA-69298,0.004874834469228517
131,R-HSA-1483166,0.004852974396962964
258,R-HSA-5669034,0.004852257747006661
866,hsa.mir.4674,0.004836372104327893
761,hsa.mir.33b,0.004782337544747861
195,R-HSA-167246,0.0047708425947348585
686,hsa.mir.2116,0.004768754287870252
64,R-HSA-5654727,0.004766639827976178
760,hsa.mir.33a,0.004761860642101965
109,R-HSA-399956,0.004732576159949531
631,hsa.mir.1306,0.004684596362931188
280,R-HSA-163615,0.004665234498097561
227,R-HSA-2644606,0.00462920516543818
46,R-HSA-1268020,0.004600763896014541
541,R-HSA-392851,0.004576903240231332
340,R-HSA-211935,0.004573007608851185
418,R-HSA-381426,0.0045548540393065195
486,R-HSA-110320,0.004548074365593493
540,R-HSA-428930,0.004531930636730976
497,R-HSA-1799339,0.004513573594595073
515,R-HSA-113510,0.004492671018961118
553,R-HSA-70221,0.0044655774430430025
224,R-HSA-195253,0.004456735222338466
137,R-HSA-983231,0.004426846710557584
352,R-HSA-3000171,0.004421200785582186
534,R-HSA-5218920,0.004330907953553833
81,R-HSA-3928663,0.004328222661861218
666,hsa.mir.191,0.004313129166039289
436,R-HSA-383280,0.0043062782697961665
839,hsa.mir.4501,0.004289416908432031
1048,hsa.mir.6820,0.004264507926782244
48,R-HSA-5693554,0.004216774289343448
173,R-HSA-73762,0.004212103859463241
0,R-HSA-1989781,0.004209467800683342
310,R-HSA-1660662,0.0042065271387400575
434,R-HSA-2151201,0.004201392820541514
306,R-HSA-2559585,0.004185123401839519
537,R-HSA-202427,0.0041831933063258475
201,R-HSA-72086,0.0041819323290837925
139,R-HSA-2022928,0.004174933296890231
386,R-HSA-5655302,0.004172591058231773
366,R-HSA-5362517,0.004168929635052336
164,R-HSA-203927,0.00416806877736235
984,hsa.mir.628,0.004161888758335408
286,R-HSA-193807,0.004159051582391839
12,R-HSA-5620912,0.004154919181237346
473,R-HSA-68949,0.00414233275454535
189,R-HSA-167162,0.004140116606613446
496,R-HSA-156902,0.004134580739373632
255,R-HSA-5357905,0.004125928092980758
539,R-HSA-391160,0.004119773779384559
440,R-HSA-3295583,0.004084783751459327
184,R-HSA-113418,0.004082124661981652
678,hsa.mir.205,0.004064943517159918
694,hsa.mir.23b,0.004051660921722941
864,hsa.mir.4668,0.004044646220936556
10,R-HSA-442982,0.004040352321353567
775,hsa.mir.3653,0.004040110229616403
325,R-HSA-5663220,0.0040393375291023405
210,R-HSA-162588,0.004033430799445341
842,hsa.mir.452,0.004032799693336528
26,R-HSA-381038,0.004026224959379761
617,hsa.mir.1269a,0.00402608420319666
150,R-HSA-3214841,0.004018706011047471
522,R-HSA-190861,0.004010838323902135
481,R-HSA-5627117,0.004005238363279204
943,hsa.mir.550a.1,0.004002414773749479
344,R-HSA-5368286,0.003998937430442311
161,R-HSA-165054,0.00397622991444905
388,R-HSA-210745,0.0039649295958224685
505,R-HSA-1839117,0.003962908097455511
254,R-HSA-168638,0.003954900109529262
709,hsa.mir.3074,0.0039453864401366445
69,R-HSA-5250924,0.00394165505284036
191,R-HSA-167200,0.003906655872124247
962,hsa.mir.570,0.0039053690891341832
849,hsa.mir.4636,0.0038940033333346945
960,hsa.mir.5698,0.003876219357771333
533,R-HSA-420092,0.003865529782488011
33,R-HSA-210991,0.0038557387544278753
382,R-HSA-5654710,0.003855413224955555
416,R-HSA-1660499,0.0038460623247374313
879,hsa.mir.4742,0.003837912127282834
856,hsa.mir.4649,0.0038212870902498254
492,R-HSA-5696400,0.0038128972298000006
332,R-HSA-4420332,0.003805246527917916
249,R-HSA-4085001,0.0037961118640669157
53,R-HSA-2172127,0.0037755008108342736
1092,hsa.mir.939,0.0037671001967100894
103,R-HSA-375165,0.0037409243155434526
321,R-HSA-5694530,0.003728281768999295
405,R-HSA-5625886,0.00372004781558644
523,R-HSA-380320,0.0037124345299162087
1069,hsa.mir.7155,0.0036834858014481143
952,hsa.mir.5683,0.0036726938585343303
7,R-HSA-380270,0.0036661767384794076
609,hsa.mir.1249,0.003658525519713294
1096,hsa.mir.99b,0.00364452829126094
450,R-HSA-4615885,0.003632598152034916
641,hsa.mir.146b,0.0036259943638287952
499,R-HSA-72764,0.0036208142421673985
129,R-HSA-1482839,0.0036171108255075523
529,R-HSA-446652,0.0036170905849940028
1013,hsa.mir.6726,0.003612832128419541
811,hsa.mir.3940,0.003604478138149716
1065,hsa.mir.6892,0.003564776428684127
903,hsa.mir.484,0.0035587575001613915
568,R-HSA-5576886,0.003556344575208641
240,R-HSA-400206,0.003550829968880862
317,R-HSA-3371571,0.0035456774763588327
70,R-HSA-380994,0.0035427962307585403
500,R-HSA-198753,0.003542498371534748
54,R-HSA-429947,0.0035332811803164077
488,R-HSA-5655862,0.003514520487697155
485,R-HSA-110312,0.003511232331766223
28,R-HSA-917977,0.003497679663996678
525,R-HSA-389960,0.0034921162982209353
635,hsa.mir.135b,0.003486522614889509
1038,hsa.mir.6798,0.0034807188453851268
181,R-HSA-76066,0.003478324607203831
252,R-HSA-2408557,0.003459783956059255
179,R-HSA-749476,0.003452746329276124
1051,hsa.mir.6837,0.003449728330615471
766,hsa.mir.3605,0.0034097701565769965
409,R-HSA-171306,0.00340349118649101
645,hsa.mir.150,0.003395978047819881
1071,hsa.mir.744,0.003389053320934181
453,R-HSA-392451,0.003388522779878258
643,hsa.mir.148b,0.0033702274109236896
47,R-HSA-5685942,0.0033650906590628436
17,R-HSA-422356,0.003364724687999114
360,R-HSA-156827,0.0033431865100283175
272,R-HSA-3238698,0.003325889096886385
566,R-HSA-428540,0.0033256561425514517
671,hsa.mir.196a.1,0.003320026086321377
978,hsa.mir.6125,0.003319320161972428
484,R-HSA-5625900,0.0033116660426821907
126,R-HSA-5674135,0.003287325474557292
115,R-HSA-202040,0.0032826925854897125
489,R-HSA-5656121,0.0032750829511314803
973,hsa.mir.592,0.0032613133170525544
87,R-HSA-5693565,0.0032587789653916845
1073,hsa.mir.765,0.003250124449405121
689,hsa.mir.219a.1,0.0032442583961528725
940,hsa.mir.548o,0.0032276052451925353
425,R-HSA-3000178,0.0032120117273552753
475,R-HSA-69229,0.0032113266240048686
946,hsa.mir.551b,0.003206469962619849
830,hsa.mir.4453,0.0032004734393558465
919,hsa.mir.504,0.003199643905780931
520,R-HSA-5674400,0.003198141824286722
307,R-HSA-5687128,0.0031938886812713464
673,hsa.mir.197,0.003192298608478268
371,R-HSA-5654687,0.0031776609731605275
116,R-HSA-392170,0.003162154324236326
205,R-HSA-73779,0.0031343839968576504
612,hsa.mir.1254.1,0.0031341153520588706
25,R-HSA-1222556,0.003133269917598227
675,hsa.mir.202,0.003120914727987838
241,R-HSA-1181150,0.003114924707915634
160,R-HSA-5696395,0.003110483845230192
833,hsa.mir.4484,0.003103863621108758
1043,hsa.mir.6808,0.003096234899276169
893,hsa.mir.4781,0.0030927320917135148
575,R-HSA-1251985,0.003083797589788446
157,R-HSA-432722,0.003080558443798509
392,R-HSA-420499,0.00307750580686843
598,hsa.mir.1185.2,0.003070565973430348
72,R-HSA-450513,0.0030705420624144606
373,R-HSA-5654689,0.0030267711378473903
315,R-HSA-5576894,0.0030165466076687154
559,R-HSA-186797,0.0030142385204089805
831,hsa.mir.4469,0.002998105473816395
939,hsa.mir.548k,0.0029879987250751583
535,R-HSA-446193,0.002981703019604538
339,R-HSA-211981,0.0029760619426087943
996,hsa.mir.6509,0.002974802273238311
362,R-HSA-72689,0.002974510860294686
816,hsa.mir.421,0.0029579203743924152
900,hsa.mir.4795,0.0029525008564814923
781,hsa.mir.3677,0.00294652968911123
462,R-HSA-5675221,0.002946459131926531
933,hsa.mir.548au,0.0029371784913018928
951,hsa.mir.559,0.0029339156527930753
401,R-HSA-2299718,0.0029299126210935358
862,hsa.mir.4664,0.0029279639180458616
90,R-HSA-2173791,0.002924342644473654
314,R-HSA-5576892,0.0029227688990795288
626,hsa.mir.1292,0.002919233955035452
407,R-HSA-977225,0.00291723362824996
76,R-HSA-5334118,0.0029164008985389954
987,hsa.mir.639,0.002913070012582466
1080,hsa.mir.877,0.0029128544024570146
682,hsa.mir.210,0.002912449330724485
445,R-HSA-445144,0.002895901565643726
35,R-HSA-176187,0.0028591250184990713
932,hsa.mir.548at,0.002854072646368877
343,R-HSA-982772,0.002850512283766875
443,R-HSA-2979096,0.002835295691547799
284,R-HSA-379716,0.002809506259036425
894,hsa.mir.4782,0.002808841513469815
921,hsa.mir.509.1,0.0028064060454926223
73,R-HSA-450604,0.002805040056919097
232,R-HSA-5610780,0.0028045853899720894
550,R-HSA-372708,0.002800942832036526
477,R-HSA-69601,0.0028001687533105724
724,hsa.mir.3143,0.0027878926887751733
13,R-HSA-5673001,0.002784948593034642
154,R-HSA-212676,0.002783407835231628
614,hsa.mir.1258,0.0027770652183426135
490,R-HSA-5656169,0.002765613016381394
917,hsa.mir.5010,0.0027639220186665625
34,R-HSA-1912420,0.0027610703285608908
449,R-HSA-4570464,0.0027465130746350042
220,R-HSA-1170546,0.0027436325528833547
872,hsa.mir.4724,0.002739635200205157
795,hsa.mir.376c,0.002736454442056129
785,hsa.mir.3682,0.002734709172927978
589,hsa.mir.103a.2,0.002724093535798602
562,R-HSA-1234176,0.002720934734825278
1061,hsa.mir.6879,0.0027189531729345617
273,R-HSA-373080,0.002715089946432272
187,R-HSA-167160,0.0027146652207011355
975,hsa.mir.598,0.002714325803826796
233,R-HSA-5610783,0.0026972562577429926
147,R-HSA-5362768,0.002689922153367661
767,hsa.mir.3607,0.002689532923068327
113,R-HSA-416482,0.0026782738605106715
977,hsa.mir.605,0.002677038002370864
357,R-HSA-1250196,0.0026739160220313352
56,R-HSA-198933,0.002667552313669148
863,hsa.mir.4665,0.0026626154156110717
738,hsa.mir.3187,0.0026561185932223452
364,R-HSA-72702,0.0026531076113315067
458,R-HSA-432142,0.002652939708059421
909,hsa.mir.496,0.0026399683370163986
588,hsa.mir.103a.1,0.0026378351722087245
706,hsa.mir.301b,0.0026372314880762104
275,R-HSA-4641262,0.002635812224871188
705,hsa.mir.301a,0.002632992883627594
988,hsa.mir.641,0.0026123718392045705
291,R-HSA-174084,0.0026110916166362584
349,R-HSA-1461957,0.0026089481906819856
902,hsa.mir.4802,0.002602251283606165
567,R-HSA-416700,0.0026014186225802403
707,hsa.mir.3064,0.0025985349146503724
662,hsa.mir.188,0.0025878532640854247
420,R-HSA-912694,0.0025832732271010173
667,hsa.mir.1910,0.0025788676440060953
887,hsa.mir.4763,0.0025750964536564425
572,R-HSA-3000480,0.0025621844515990233
758,hsa.mir.338,0.002561312010366237
578,R-HSA-5358749,0.0025570283938782267
302,R-HSA-6807878,0.002555331354669761
652,hsa.mir.155,0.002543000079822377
167,R-HSA-392517,0.002542848796256294
78,R-HSA-2559586,0.0025404759105003903
701,hsa.mir.299,0.002538314001649269
882,hsa.mir.4746,0.002519343318344909
740,hsa.mir.3190,0.0025049771678459366
55,R-HSA-5617472,0.002502366223025092
301,R-HSA-445095,0.002494108157698065
820,hsa.mir.4326,0.0024900173402784276
439,R-HSA-450321,0.0024778690458151687
1094,hsa.mir.944,0.002467264427632472
31,R-HSA-5578775,0.002462703547644196
974,hsa.mir.597,0.0024454050429631026
1001,hsa.mir.6513,0.0024331270196125843
442,R-HSA-2691232,0.0024292398841134853
182,R-HSA-76071,0.0024242553157819203
298,R-HSA-176412,0.002423768441367429
369,R-HSA-5654219,0.0024221490761556197
834,hsa.mir.4491,0.002420250090835907
926,hsa.mir.5092,0.002418806360074086
807,hsa.mir.3926.1,0.002416307553212391
165,R-HSA-5578749,0.002415616038633743
67,R-HSA-912631,0.002412018644536147
491,R-HSA-5696397,0.002403725608855325
125,R-HSA-5626467,0.002394307044960442
967,hsa.mir.577,0.0023928545484886853
668,hsa.mir.1914,0.0023891760568949395
955,hsa.mir.5687,0.0023873582831515703
303,R-HSA-445355,0.002381474034846178
281,R-HSA-164378,0.002373806306422921
437,R-HSA-5205685,0.0023725307121640073
809,hsa.mir.3928,0.002370907624135725
796,hsa.mir.377,0.0023621891915354353
690,hsa.mir.224,0.002357919809642226
972,hsa.mir.585,0.002352897602613666
264,R-HSA-1660516,0.002347870086086914
190,R-HSA-167172,0.00234763045598811
806,hsa.mir.3922,0.002342010233696783
248,R-HSA-2022854,0.002341381613223348
86,R-HSA-6782210,0.002341011912767499
560,R-HSA-3299685,0.002337850062249345
506,R-HSA-186763,0.0023300789577842805
219,R-HSA-193648,0.0023206240469335173
513,R-HSA-2024096,0.0023160744680353674
112,R-HSA-75892,0.002313393488766451
653,hsa.mir.15a,0.002310562315688003
355,R-HSA-1566948,0.0023072159122421
351,R-HSA-196757,0.0022863781324849695
752,hsa.mir.324,0.0022796028144682623
1026,hsa.mir.6761,0.00227723011525228
16,R-HSA-389977,0.0022688619035125157
859,hsa.mir.4658,0.0022598593395377975
615,hsa.mir.126,0.0022536239755572753
787,hsa.mir.369,0.002248243417707272
404,R-HSA-427359,0.0022473263867868807
1089,hsa.mir.934,0.002234684467111947
365,R-HSA-72706,0.002228600239177467
669,hsa.mir.193b,0.0022184948968970277
735,hsa.mir.3174,0.0022134409757927644
718,hsa.mir.3127,0.002212865290493937
826,hsa.mir.4443,0.0021978858698275872
441,R-HSA-2122948,0.002192326550657526
810,hsa.mir.3934,0.002184013567311922
1016,hsa.mir.6731,0.0021775450388668103
101,R-HSA-2730905,0.002156965103276889
597,hsa.mir.1181,0.002151890294153418
59,R-HSA-611105,0.0021503695781575514
206,R-HSA-75953,0.0021442759416549963
267,R-HSA-3772470,0.0021419984731983277
610,hsa.mir.1250,0.0021417843712333707
632,hsa.mir.1307,0.0021267858276041805
620,hsa.mir.1271,0.002124309686532797
1024,hsa.mir.6755,0.0021124513852555536
696,hsa.mir.24.2,0.002106531806057319
828,hsa.mir.4444.2,0.002104722518838571
607,hsa.mir.1245a,0.002091194695676677
1064,hsa.mir.6888,0.0020841420161013956
188,R-HSA-167161,0.00208262078500411
659,hsa.mir.184,0.0020811325742761256
1077,hsa.mir.7845,0.0020724860826157963
308,R-HSA-1368082,0.002070199534209678
704,hsa.mir.29c,0.002069251642606105
929,hsa.mir.542,0.0020664379030495184
672,hsa.mir.196a.2,0.0020605468304711392
130,R-HSA-1482925,0.002049007187706593
594,hsa.mir.10a,0.00204512379848893
1040,hsa.mir.6803,0.002042671022682043
170,R-HSA-3214815,0.002042513537642208
924,hsa.mir.5090,0.002032280338316923
75,R-HSA-3214858,0.0020291025369078854
71,R-HSA-450385,0.002028989094833378
982,hsa.mir.624,0.002028905328986639
918,hsa.mir.503,0.002022576929666684
377,R-HSA-5654700,0.0020212343510911525
605,hsa.mir.1237,0.00201767416408984
734,hsa.mir.3173,0.002014557122638507
959,hsa.mir.5696,0.0020105912114195233
563,R-HSA-156590,0.002009432504273718
983,hsa.mir.627,0.001998720314422826
922,hsa.mir.509.2,0.0019969065557779685
511,R-HSA-937041,0.0019925048115510434
910,hsa.mir.497,0.0019899293753769596
584,hsa.let.7g,0.0019707256030812915
803,hsa.mir.3913.2,0.001969553000089945
279,R-HSA-163359,0.001959562954143621
957,hsa.mir.5694,0.001959481994908856
792,hsa.mir.376a.1,0.0019467203194108152
531,R-HSA-432720,0.0019464131035783793
108,R-HSA-399954,0.0019449050625917153
1083,hsa.mir.9.1,0.0019289181941530842
119,R-HSA-4086398,0.0019149855809519067
527,R-HSA-111447,0.001913256884799921
1085,hsa.mir.9.3,0.001910080353009107
655,hsa.mir.16.2,0.0019081715670472477
763,hsa.mir.345,0.0019024605969752883
221,R-HSA-174113,0.0018984310128507787
698,hsa.mir.27a,0.0018979585011402378
908,hsa.mir.495,0.0018840949142941098
634,hsa.mir.1343,0.001882069355542626
193,R-HSA-167242,0.0018791435128514423
827,hsa.mir.4444.1,0.0018781063554069988
961,hsa.mir.5699,0.0018718976975651458
251,R-HSA-606279,0.0018613653782813344
478,R-HSA-180024,0.001859962019661907
431,R-HSA-1236974,0.0018584694956371094
913,hsa.mir.5001,0.0018578074167999148
884,hsa.mir.4753,0.0018546799641626422
508,R-HSA-442660,0.001851112534168351
812,hsa.mir.3944,0.001849883918039268
721,hsa.mir.3130.2,0.0018498815054226725
923,hsa.mir.509.3,0.0018487968989757064
599,hsa.mir.1224,0.0018466799157249624
178,R-HSA-73980,0.001846542990024318
283,R-HSA-389661,0.0018438620878441724
999,hsa.mir.6511b.1,0.0018401632048698957
423,R-HSA-70268,0.0018377787799727229
1009,hsa.mir.660,0.0018343521819315356
852,hsa.mir.4640,0.0018295137123641326
700,hsa.mir.296,0.0018244121554016602
222,R-HSA-180534,0.0018143501971644583
1050,hsa.mir.6833,0.0018129602844419424
1076,hsa.mir.7706,0.0018123019269114594
823,hsa.mir.4424,0.0018116338144136535
654,hsa.mir.16.1,0.001810435878305725
878,hsa.mir.4741,0.0018049929199730741
156,R-HSA-1445148,0.0018029683871282033
841,hsa.mir.450a.2,0.0017931363903062447
120,R-HSA-5610785,0.001790993424510816
134,R-HSA-452723,0.0017737806096789655
950,hsa.mir.5586,0.0017735885029105702
65,R-HSA-5654732,0.0017729511248398922
399,R-HSA-1266695,0.0017697631927876501
380,R-HSA-5654704,0.0017654170271998737
991,hsa.mir.6499,0.0017624723081462435
723,hsa.mir.3140,0.0017622857401329384
244,R-HSA-2173796,0.001754983163482393
1023,hsa.mir.6748,0.001754580642507335
627,hsa.mir.1294,0.001747554271860281
1002,hsa.mir.6514,0.001746694027024205
51,R-HSA-912446,0.0017392032389216183
452,R-HSA-162710,0.001737908294185786
570,R-HSA-140534,0.0017370180294528836
199,R-HSA-5601884,0.0017350682141545803
429,R-HSA-75109,0.001733253051279462
121,R-HSA-5610787,0.0017315716213488486
239,R-HSA-111465,0.0017279003863586695
664,hsa.mir.18b,0.0017202351626110612
871,hsa.mir.4709,0.001714085406201775
375,R-HSA-5654695,0.0017080207403341774
564,R-HSA-975577,0.0016955740620323923
1082,hsa.mir.887,0.001686470833437852
695,hsa.mir.24.1,0.001682572903118853
398,R-HSA-983170,0.001681365697986621
1054,hsa.mir.6854,0.0016522677210832626
565,R-HSA-191273,0.0016502037201962594
601,hsa.mir.1227,0.001648183343349956
980,hsa.mir.616,0.001647749312032829
1084,hsa.mir.9.2,0.0016413517694945767
469,R-HSA-4608870,0.0016354852204676718
817,hsa.mir.424,0.0016284905585962407
372,R-HSA-5654688,0.001615995851061598
592,hsa.mir.106a,0.0016141682499073795
1020,hsa.mir.6740,0.0016122187886503526
969,hsa.mir.580,0.0016108403627731604
1011,hsa.mir.665,0.00161080466268686
751,hsa.mir.320c.2,0.0016096399789603312
587,hsa.mir.101.2,0.0015981301602550958
243,R-HSA-2173795,0.0015971372583908306
348,R-HSA-1461973,0.0015932350550792761
794,hsa.mir.376b,0.001589251594232337
185,R-HSA-167152,0.0015879176546513918
840,hsa.mir.450a.1,0.0015804900096190978
27,R-HSA-77387,0.0015790083546744426
748,hsa.mir.320b.1,0.0015756521963157866
586,hsa.mir.101.1,0.0015736616596950625
677,hsa.mir.204,0.001573328055892489
805,hsa.mir.3920,0.0015518359105772105
89,R-HSA-216083,0.0015490443607268389
660,hsa.mir.185,0.0015455816125086131
990,hsa.mir.643,0.0015435034065285436
912,hsa.mir.5000,0.001540520850867324
415,R-HSA-5218921,0.0015342343499105482
692,hsa.mir.2277,0.0015330145516782067
318,R-HSA-877300,0.0015302063877788896
699,hsa.mir.27b,0.0015273105560117983
149,R-HSA-901032,0.0015159481480077374
874,hsa.mir.4728,0.0015129775298191816
899,hsa.mir.4791,0.0015123792832901018
681,hsa.mir.21,0.0015092674707693733
727,hsa.mir.3152,0.0015078981085389386
1068,hsa.mir.7.1,0.0015028702087147394
782,hsa.mir.3678,0.0014923799346433953
