,features,importance_vals
374,R-HSA-5654693,0.009270654250285589
70,R-HSA-380994,0.00924439010937931
35,R-HSA-176187,0.009080366095004138
39,R-HSA-6783310,0.008945521638961508
11,R-HSA-5576893,0.008902792431617854
46,R-HSA-1268020,0.008869506259034097
160,R-HSA-5696395,0.008847712637434597
113,R-HSA-416482,0.008837602539933868
33,R-HSA-210991,0.008751831286936067
322,R-HSA-69273,0.008746833435870939
504,R-HSA-381771,0.008736928178987
286,R-HSA-193807,0.008732155224060989
41,R-HSA-109688,0.00872318115478265
450,R-HSA-4615885,0.00871160697490268
367,R-HSA-109704,0.008678594727825839
340,R-HSA-211935,0.008644882884982507
383,R-HSA-5654712,0.008570542549878156
573,R-HSA-196299,0.008483446525060572
499,R-HSA-72764,0.00847576164331258
181,R-HSA-76066,0.008334855854627676
212,R-HSA-917729,0.008311545895412564
31,R-HSA-5578775,0.00823641528695589
423,R-HSA-70268,0.00817294505701284
221,R-HSA-174113,0.008120695661054923
5,R-HSA-2565942,0.00810412967533921
525,R-HSA-389960,0.008102897076287262
549,R-HSA-354194,0.008084212488029152
448,R-HSA-3301854,0.008072031236661132
289,R-HSA-141430,0.008012782994192093
998,hsa.mir.6510,0.008009460469475016
953,hsa.mir.5684,0.008000123013043776
180,R-HSA-76061,0.007981022936437512
1006,hsa.mir.655,0.007960287740570494
407,R-HSA-977225,0.007882867460866692
567,R-HSA-416700,0.00788177295224159
555,R-HSA-69298,0.007864710735957488
144,R-HSA-3108214,0.00786445777019253
437,R-HSA-5205685,0.007818114670953946
1094,hsa.mir.944,0.007787889670435106
320,R-HSA-204005,0.007741500474294298
109,R-HSA-399956,0.007736678335513716
194,R-HSA-167243,0.007734466284346126
236,R-HSA-1810476,0.0077067151275696235
226,R-HSA-2122947,0.007624734401410933
466,R-HSA-349425,0.007548193341772275
127,R-HSA-1482788,0.007534158794151154
271,R-HSA-201681,0.0075341387138178105
395,R-HSA-909733,0.007503436570914346
129,R-HSA-1482839,0.007500051923598221
16,R-HSA-389977,0.007490549210633617
254,R-HSA-168638,0.007475475505925715
682,hsa.mir.210,0.007470102634979412
578,R-HSA-5358749,0.007467091149301268
441,R-HSA-2122948,0.007442500459146686
278,R-HSA-193368,0.007418018625921832
471,R-HSA-5658442,0.007395161741042103
586,hsa.mir.101.1,0.007385721203245339
162,R-HSA-1655829,0.007377354349300731
907,hsa.mir.494,0.007366475430753781
454,R-HSA-512988,0.00735019412384645
587,hsa.mir.101.2,0.007344306876111659
131,R-HSA-1483166,0.0073342412124657134
45,R-HSA-375170,0.007296536516223568
98,R-HSA-1433557,0.007175904034811538
714,hsa.mir.31,0.0071625015378231184
163,R-HSA-180746,0.0071114005040726624
580,R-HSA-5358752,0.007100711294042412
218,R-HSA-380972,0.007060667949408525
607,hsa.mir.1245a,0.007053874923440162
445,R-HSA-445144,0.007046261391369626
143,R-HSA-499943,0.007041772074589971
537,R-HSA-202427,0.007039193934724608
364,R-HSA-72702,0.0070350830799816326
496,R-HSA-156902,0.007020523716855678
73,R-HSA-450604,0.006968406549021893
213,R-HSA-2132295,0.006965868691913783
91,R-HSA-420029,0.00695533193211304
460,R-HSA-1296041,0.006925586586803547
325,R-HSA-5663220,0.006788423788093496
609,hsa.mir.1249,0.006756712788774166
335,R-HSA-140875,0.006745719300524798
263,R-HSA-1660514,0.0067211932407371935
75,R-HSA-3214858,0.006715404661226785
461,R-HSA-997272,0.006702203332533827
421,R-HSA-933541,0.0066756518423790115
699,hsa.mir.27b,0.006648297842057218
302,R-HSA-6807878,0.006637856272864156
761,hsa.mir.33b,0.006598028757434804
224,R-HSA-195253,0.006568380229145987
242,R-HSA-2173788,0.006490588061569724
13,R-HSA-5673001,0.0064733577749575485
270,R-HSA-5663213,0.006386612028582022
690,hsa.mir.224,0.006367743930459255
17,R-HSA-422356,0.006367611301539
532,R-HSA-202430,0.006366530442028307
308,R-HSA-1368082,0.006362070367613342
228,R-HSA-2871837,0.006360427680774592
164,R-HSA-203927,0.006357126202055951
287,R-HSA-70171,0.006340737901919056
315,R-HSA-5576894,0.006340381113404874
704,hsa.mir.29c,0.006237373249437041
331,R-HSA-3560801,0.006144425729289651
365,R-HSA-72706,0.006119052332942374
521,R-HSA-190840,0.006094903823104687
925,hsa.mir.5091,0.006077664173208177
344,R-HSA-5368286,0.0060752319512539545
25,R-HSA-1222556,0.006074554175065714
351,R-HSA-196757,0.00605301845997019
105,R-HSA-389513,0.006000925102707697
86,R-HSA-6782210,0.005960821226472035
389,R-HSA-5423646,0.005960239172418369
501,R-HSA-437239,0.005939056149800308
811,hsa.mir.3940,0.005929565913102124
911,hsa.mir.4999,0.0058826211672567295
556,R-HSA-69300,0.005851601795839088
253,R-HSA-2032785,0.005838659683504375
994,hsa.mir.6507,0.005824992308334913
392,R-HSA-420499,0.00581831048883032
531,R-HSA-432720,0.005810925329351449
693,hsa.mir.2355,0.005785114871675887
103,R-HSA-375165,0.005720265103591373
659,hsa.mir.184,0.005702835532842982
955,hsa.mir.5687,0.005701510566736943
152,R-HSA-181430,0.005696271292690653
362,R-HSA-72689,0.005694768751855008
276,R-HSA-163560,0.005692486829939298
449,R-HSA-4570464,0.005653984092205065
231,R-HSA-5607764,0.005614601654015132
455,R-HSA-912526,0.005612696681564558
492,R-HSA-5696400,0.005609513001445521
156,R-HSA-1445148,0.005605201837024652
952,hsa.mir.5683,0.0055804306123354765
206,R-HSA-75953,0.00557369576083147
112,R-HSA-75892,0.005564353857043898
710,hsa.mir.30a,0.005558872905930911
647,hsa.mir.152,0.005539147185263573
266,R-HSA-2672351,0.0054731650796020406
515,R-HSA-113510,0.005441719119698973
417,R-HSA-1855204,0.0054385854568681676
489,R-HSA-5656121,0.005431952997168992
483,R-HSA-416572,0.005389433673408348
553,R-HSA-70221,0.0053882397286361084
290,R-HSA-174048,0.005375908135538339
696,hsa.mir.24.2,0.005332302124020316
606,hsa.mir.1243,0.005331035999115556
316,R-HSA-399719,0.005283376916195266
72,R-HSA-450513,0.0052716768615937324
572,R-HSA-3000480,0.005244811856828164
956,hsa.mir.5691,0.0052386833320269945
511,R-HSA-937041,0.005219999392866157
55,R-HSA-5617472,0.005205913865866023
431,R-HSA-1236974,0.005192792128800647
356,R-HSA-264876,0.005191589299065527
905,hsa.mir.487a,0.005172701070332551
107,R-HSA-3928664,0.0051496615682845
893,hsa.mir.4781,0.005145250169662176
37,R-HSA-5693607,0.005143697108796914
40,R-HSA-69473,0.005139324114570627
120,R-HSA-5610785,0.005097876572035602
468,R-HSA-450408,0.005091399267548695
74,R-HSA-212300,0.005090873425651807
933,hsa.mir.548au,0.005078770465188427
611,hsa.mir.1251,0.005077383071184158
640,hsa.mir.146a,0.005060678831214318
795,hsa.mir.376c,0.0050179296686155795
669,hsa.mir.193b,0.004999618401488988
128,R-HSA-1482801,0.004995719454163918
398,R-HSA-983170,0.004971137509637629
80,R-HSA-2682334,0.0049517132385335574
375,R-HSA-5654695,0.004916206759714896
339,R-HSA-211981,0.004884376827685628
117,R-HSA-400042,0.00488393342908239
797,hsa.mir.379,0.004852697874594014
972,hsa.mir.585,0.004847060975152999
702,hsa.mir.29b.1,0.00484394486868382
685,hsa.mir.2115,0.00483928816698608
813,hsa.mir.410,0.0048287945039919575
695,hsa.mir.24.1,0.004817968415518408
64,R-HSA-5654727,0.004779325651470572
62,R-HSA-182971,0.00476395761128515
161,R-HSA-165054,0.0047595551796257496
753,hsa.mir.326,0.004757641230344234
148,R-HSA-5678895,0.004734999817446806
257,R-HSA-936440,0.004711968957562931
517,R-HSA-166058,0.004698443901434075
67,R-HSA-912631,0.00469831466958567
299,R-HSA-2467813,0.0046959783677448285
967,hsa.mir.577,0.004694826144157105
1079,hsa.mir.8072,0.004681269270076882
475,R-HSA-69229,0.00468052223775885
725,hsa.mir.3150a,0.0046785115157763355
996,hsa.mir.6509,0.004675166779488791
142,R-HSA-179409,0.004672838582046097
186,R-HSA-167158,0.004652195798589673
36,R-HSA-5685938,0.0046507838545949195
787,hsa.mir.369,0.004596120103524299
518,R-HSA-1538133,0.004572461855423171
249,R-HSA-4085001,0.00455016584983241
288,R-HSA-70263,0.004542118456083699
261,R-HSA-913709,0.004536649407818913
157,R-HSA-432722,0.004531384400470415
201,R-HSA-72086,0.00452667948382441
209,R-HSA-77075,0.004524910672043916
930,hsa.mir.543,0.004518705083639389
742,hsa.mir.3193,0.004496149746119045
8,R-HSA-438066,0.004492307860346045
442,R-HSA-2691232,0.004477827316050025
393,R-HSA-416993,0.004441002536332235
337,R-HSA-977606,0.004438081203115871
185,R-HSA-167152,0.0044364347559348975
178,R-HSA-73980,0.004424524792993907
372,R-HSA-5654688,0.004416020454737008
697,hsa.mir.26a.2,0.004404322807095014
409,R-HSA-171306,0.004402783740661107
262,R-HSA-975956,0.0044000328186666595
796,hsa.mir.377,0.004399735860333749
782,hsa.mir.3678,0.004391172372706933
130,R-HSA-1482925,0.004386329888511682
906,hsa.mir.491,0.004348203782137716
15,R-HSA-5173214,0.004335332303962786
260,R-HSA-5676594,0.004321692404919304
1016,hsa.mir.6731,0.00431855798815377
176,R-HSA-73780,0.004309896143822698
853,hsa.mir.4645,0.004288909405731829
418,R-HSA-381426,0.004285541101344279
943,hsa.mir.550a.1,0.004285026679353905
477,R-HSA-69601,0.004264294764579972
836,hsa.mir.449a,0.0042487203376367685
738,hsa.mir.3187,0.004221861352743872
187,R-HSA-167160,0.004210485981766396
411,R-HSA-139853,0.004210199233475578
833,hsa.mir.4484,0.004202782354150258
561,R-HSA-5223345,0.004197251174537087
985,hsa.mir.632,0.00418573301503784
694,hsa.mir.23b,0.004183208271751937
915,hsa.mir.5008,0.004166605494683609
534,R-HSA-5218920,0.004160797810909571
248,R-HSA-2022854,0.004157672844448825
635,hsa.mir.135b,0.004156104264839086
246,R-HSA-975957,0.00415061702602543
554,R-HSA-68867,0.004135622709491145
965,hsa.mir.574,0.0040958313841292695
447,R-HSA-180910,0.004091455639036212
688,hsa.mir.218.2,0.004061398970388836
369,R-HSA-5654219,0.004042915932514006
252,R-HSA-2408557,0.004040749467158093
751,hsa.mir.320c.2,0.004027959993900368
703,hsa.mir.29b.2,0.004019003359462659
616,hsa.mir.1262,0.004008203699847854
803,hsa.mir.3913.2,0.004001695108199783
754,hsa.mir.328,0.003998028176365551
804,hsa.mir.3917,0.00398646199657378
598,hsa.mir.1185.2,0.003981748484948184
205,R-HSA-73779,0.003979852694028523
931,hsa.mir.545,0.003979791522724554
125,R-HSA-5626467,0.003979054668452591
102,R-HSA-373753,0.003969574008369819
503,R-HSA-1660661,0.003962446427321993
722,hsa.mir.3136,0.0039621468020777685
807,hsa.mir.3926.1,0.003936277810826141
917,hsa.mir.5010,0.00393568748346297
715,hsa.mir.3117,0.003931319003459066
507,R-HSA-3232118,0.0039021523533301662
713,hsa.mir.30c.2,0.0038997920775000238
767,hsa.mir.3607,0.0038936535968423416
63,R-HSA-5654726,0.00389040613634279
464,R-HSA-180585,0.0038792506796607993
772,hsa.mir.363,0.0038620609307690756
533,R-HSA-420092,0.0038400525200813717
200,R-HSA-674695,0.00382461067114491
382,R-HSA-5654710,0.003810092624644312
179,R-HSA-749476,0.0038040600044769233
10,R-HSA-442982,0.003773915811034385
321,R-HSA-5694530,0.0037711615330772476
651,hsa.mir.154,0.0037451749828596803
481,R-HSA-5627117,0.003742847969624563
22,R-HSA-1369062,0.0037375551580771573
605,hsa.mir.1237,0.003708197511732578
608,hsa.mir.1247,0.003692115836747689
545,R-HSA-1963640,0.003687024110404309
135,R-HSA-975634,0.003670981208051671
939,hsa.mir.548k,0.0036541889367072145
491,R-HSA-5696397,0.0036441349446977257
1024,hsa.mir.6755,0.0036398260343412404
872,hsa.mir.4724,0.0036294859880581496
438,R-HSA-2871796,0.0036227203193993775
353,R-HSA-4641258,0.0036216623472864738
757,hsa.mir.337,0.003612691641701531
220,R-HSA-1170546,0.0036049437336623667
551,R-HSA-450302,0.003600537585080019
26,R-HSA-381038,0.0035846681817201897
297,R-HSA-176409,0.0035758134396746753
250,R-HSA-977068,0.003570531294099055
341,R-HSA-211976,0.0035685316791932565
993,hsa.mir.6506,0.0035560033601359465
245,R-HSA-201451,0.0035464695713017134
498,R-HSA-192823,0.0035411875996214804
938,hsa.mir.548j,0.003540168104918848
656,hsa.mir.17,0.0035356291073458126
38,R-HSA-5693616,0.003517015449542669
626,hsa.mir.1292,0.003510463164814155
671,hsa.mir.196a.1,0.003484464536813903
373,R-HSA-5654689,0.0034660382360743825
912,hsa.mir.5000,0.0034648240830620126
1017,hsa.mir.6733,0.003458050211702357
366,R-HSA-5362517,0.0034404623680893563
779,hsa.mir.3662,0.003434754663903732
133,R-HSA-422085,0.003427618179703131
360,R-HSA-156827,0.003418579101871728
730,hsa.mir.3157,0.0034097254030984914
101,R-HSA-2730905,0.0034082096565907706
1067,hsa.mir.6895,0.003407150120328879
1065,hsa.mir.6892,0.003403617087096791
752,hsa.mir.324,0.0033812868931272534
848,hsa.mir.455,0.003372912677700697
291,R-HSA-174084,0.0033600750731420702
462,R-HSA-5675221,0.0033553049750935315
359,R-HSA-1169408,0.0033532913447590572
997,hsa.mir.651,0.0033507355013716734
960,hsa.mir.5698,0.0033474259004287886
677,hsa.mir.204,0.003337655426839774
500,R-HSA-198753,0.003335881429629808
698,hsa.mir.27a,0.0033344762884371447
684,hsa.mir.2114,0.003294826804576587
681,hsa.mir.21,0.003294248234233237
672,hsa.mir.196a.2,0.0032844788005058946
1005,hsa.mir.654,0.0032809554300183663
724,hsa.mir.3143,0.0032687609363347293
890,hsa.mir.4772,0.0032620029081408576
711,hsa.mir.30b,0.0032563031079280336
343,R-HSA-982772,0.003250617712910753
296,R-HSA-176408,0.003241907935371273
691,hsa.mir.2276,0.0032376446298803783
980,hsa.mir.616,0.0032286885246503518
686,hsa.mir.2116,0.003225538907281589
740,hsa.mir.3190,0.0032165067105961497
230,R-HSA-400253,0.0032069968146970496
524,R-HSA-389957,0.003201050237403251
539,R-HSA-391160,0.0031916595542861616
856,hsa.mir.4649,0.0031738375368877314
520,R-HSA-5674400,0.0031604720404720867
169,R-HSA-5676590,0.0031603639189415845
96,R-HSA-1227986,0.0031559120252131834
404,R-HSA-427359,0.0031526387239136965
844,hsa.mir.4524a,0.0031488166976487266
526,R-HSA-5617833,0.0031482733326265587
718,hsa.mir.3127,0.003140283689426724
243,R-HSA-2173795,0.0031389929986471543
377,R-HSA-5654700,0.0031310588648193515
602,hsa.mir.1228,0.0031123299519822466
954,hsa.mir.5685,0.0031082849111407993
106,R-HSA-3928662,0.003097024991263879
1077,hsa.mir.7845,0.0030752376187592745
597,hsa.mir.1181,0.003074771711108042
750,hsa.mir.320c.1,0.0030673949433003144
760,hsa.mir.33a,0.0030648241411836354
984,hsa.mir.628,0.003064060402539326
528,R-HSA-5673000,0.00305944212632312
904,hsa.mir.485,0.0030546826947806948
638,hsa.mir.145,0.003043392919935286
794,hsa.mir.376b,0.0030433418683969648
1086,hsa.mir.92a.1,0.00303204572186587
783,hsa.mir.3680.1,0.0030248887550988
199,R-HSA-5601884,0.003018493933486752
53,R-HSA-2172127,0.0030074342664738653
614,hsa.mir.1258,0.0030073718857602217
541,R-HSA-392851,0.00300462696570321
679,hsa.mir.20a,0.00299696077923727
981,hsa.mir.618,0.0029711293109721737
177,R-HSA-73863,0.0029501903102936923
50,R-HSA-5693579,0.0029489704896695913
172,R-HSA-427413,0.002944408179637321
712,hsa.mir.30c.1,0.0029413842135181767
1025,hsa.mir.676,0.0029410829771677528
652,hsa.mir.155,0.002932003277892363
538,R-HSA-389948,0.002930090186273446
57,R-HSA-983695,0.0029127779029658996
87,R-HSA-5693565,0.0029121925235085656
1054,hsa.mir.6854,0.002905344309983775
717,hsa.mir.3126,0.0029049637814296146
1013,hsa.mir.6726,0.0028902077640668724
513,R-HSA-2024096,0.0028758840942100503
59,R-HSA-611105,0.002867898407729399
1066,hsa.mir.6894,0.0028674237594532317
633,hsa.mir.130a,0.0028655753984639888
576,R-HSA-5339716,0.002858674442395568
158,R-HSA-110314,0.0028470076440135017
1063,hsa.mir.6887,0.002846457926207222
295,R-HSA-176407,0.0028449457235910813
769,hsa.mir.3614,0.002844007646035607
839,hsa.mir.4501,0.0028419406923057976
543,R-HSA-500657,0.0028329318170835904
743,hsa.mir.3194,0.0028214837745326802
826,hsa.mir.4443,0.002816130894725575
781,hsa.mir.3677,0.0028111249053245045
570,R-HSA-140534,0.0028034311822557356
171,R-HSA-1834949,0.002802748649355635
692,hsa.mir.2277,0.0027898660789651333
99,R-HSA-2219530,0.0027466029884817542
874,hsa.mir.4728,0.002743483601952903
817,hsa.mir.424,0.0027407940125613096
841,hsa.mir.450a.2,0.002719343778021539
590,hsa.mir.105.1,0.0027158746439545213
92,R-HSA-375276,0.002694299790007335
1084,hsa.mir.9.2,0.0026896660653801517
680,hsa.mir.20b,0.002682589173382439
277,R-HSA-70895,0.0026794928023491592
729,hsa.mir.3155a,0.0026754347141832112
641,hsa.mir.146b,0.002662790483009303
241,R-HSA-1181150,0.002659621547209099
851,hsa.mir.4639,0.002651937280315906
1087,hsa.mir.92a.2,0.00265013527537576
19,R-HSA-382556,0.002647178128245287
542,R-HSA-418217,0.002646095876552863
792,hsa.mir.376a.1,0.0026311549844103867
827,hsa.mir.4444.1,0.0026239864108720213
1002,hsa.mir.6514,0.0026067481419158865
774,hsa.mir.3651,0.0025951379969046686
1078,hsa.mir.7854,0.0025944960420019926
595,hsa.mir.10b,0.002590477827502582
581,hsa.let.7d,0.0025835118564168625
258,R-HSA-5669034,0.0025741374717472352
20,R-HSA-196741,0.002574060250099137
927,hsa.mir.511,0.0025681225882181026
1050,hsa.mir.6833,0.0025605079285014654
894,hsa.mir.4782,0.0025518538965843616
81,R-HSA-3928663,0.0025427828351894275
256,R-HSA-5357956,0.0025412834933831617
1070,hsa.mir.7156,0.002532638054763083
808,hsa.mir.3926.2,0.0025094428899501506
922,hsa.mir.509.2,0.0025079782409207496
197,R-HSA-167290,0.002475076382615953
42,R-HSA-159236,0.0024672514537815004
762,hsa.mir.342,0.0024538125544040666
480,R-HSA-5625740,0.0024470452759851468
85,R-HSA-6782135,0.0024305145074504254
835,hsa.mir.4492,0.0024283319515234327
828,hsa.mir.4444.2,0.002422180876847051
716,hsa.mir.3124,0.0024173604743555187
657,hsa.mir.182,0.0024157557821672527
649,hsa.mir.153.2,0.0024030789335756707
947,hsa.mir.556,0.0023979587401845495
756,hsa.mir.331,0.002384786085676751
1060,hsa.mir.6878,0.002383503883611411
309,R-HSA-1368108,0.002377813478240114
968,hsa.mir.579,0.0023771529715486393
584,hsa.let.7g,0.002376847933337558
1083,hsa.mir.9.1,0.002368463168750168
645,hsa.mir.150,0.002357726705740788
1085,hsa.mir.9.3,0.002356364000222584
217,R-HSA-166208,0.002350928214036685
786,hsa.mir.3684,0.002344361552677583
845,hsa.mir.4529,0.0023434836759406606
155,R-HSA-264642,0.0023432515780370975
975,hsa.mir.598,0.0023423762220045317
1046,hsa.mir.6815,0.002342159877425729
51,R-HSA-912446,0.0023396266785857735
868,hsa.mir.4690,0.0023243202613593894
785,hsa.mir.3682,0.0023241951132848726
563,R-HSA-156590,0.0023235802551789674
207,R-HSA-75955,0.0023199322030268378
285,R-HSA-5365859,0.0023168221814921707
562,R-HSA-1234176,0.0023105553461209636
358,R-HSA-1963642,0.002304302111733705
837,hsa.mir.449b,0.0023009399207512614
196,R-HSA-167287,0.0022906196527219436
380,R-HSA-5654704,0.002289648991645663
627,hsa.mir.1294,0.002285313385000336
834,hsa.mir.4491,0.0022828732556718022
1061,hsa.mir.6879,0.002279065411785268
519,R-HSA-390522,0.002267723796830978
731,hsa.mir.3158.1,0.002261264192566159
345,R-HSA-5389840,0.0022542020645778395
617,hsa.mir.1269a,0.0022403199678319653
1033,hsa.mir.6783,0.0022347696550878027
349,R-HSA-1461957,0.002234464550456323
896,hsa.mir.4786,0.0022288303505411024
964,hsa.mir.5706,0.0022192549081592006
741,hsa.mir.3191,0.0022184606528117003
280,R-HSA-163615,0.002200800377468113
1008,hsa.mir.658,0.0021799374268448445
670,hsa.mir.195,0.0021787108316857484
78,R-HSA-2559586,0.0021679727806167646
154,R-HSA-212676,0.0021670610139153724
1058,hsa.mir.6874,0.0021658585034310817
909,hsa.mir.496,0.0021649173760670236
469,R-HSA-4608870,0.002154538740433054
32,R-HSA-936837,0.002150731411675224
892,hsa.mir.4777,0.002143405561510008
141,R-HSA-1169091,0.002124496111973713
21,R-HSA-2142691,0.0021221663386313595
891,hsa.mir.4775,0.0021183655208733398
815,hsa.mir.412,0.002117375249363249
138,R-HSA-2028269,0.002117011107493454
191,R-HSA-167200,0.0021147903048358784
1074,hsa.mir.767,0.0021046100015973935
122,R-HSA-5632684,0.002100193281803513
799,hsa.mir.3910.1,0.0020864986232481896
396,R-HSA-2514859,0.0020836817695271746
284,R-HSA-379716,0.0020832554170920046
493,R-HSA-68962,0.002081087927435874
425,R-HSA-3000178,0.0020779294976546224
800,hsa.mir.3910.2,0.002070354770403355
188,R-HSA-167161,0.0020629949987051076
636,hsa.mir.139,0.00206182499849092
973,hsa.mir.592,0.0020525655196252045
613,hsa.mir.1254.2,0.0020291449777869275
1014,hsa.mir.6728,0.0020158639138389846
457,R-HSA-418592,0.00201350368821295
1019,hsa.mir.6737,0.0020112171997061523
746,hsa.mir.32,0.001999677002786484
223,R-HSA-187577,0.001999622118746629
676,hsa.mir.203b,0.001996827438424589
84,R-HSA-6781827,0.001987739011165104
305,R-HSA-2559580,0.001986781147966212
822,hsa.mir.4423,0.0019835070550834645
275,R-HSA-4641262,0.0019781024651456393
458,R-HSA-432142,0.0019607706206443256
429,R-HSA-75109,0.001960472965729423
338,R-HSA-5620916,0.0019493156023054326
913,hsa.mir.5001,0.0019353941060580838
485,R-HSA-110312,0.0019297649653162807
920,hsa.mir.508,0.0019123103945776166
1034,hsa.mir.6786,0.0019108786620199681
1052,hsa.mir.6842,0.0019095245961216279
944,hsa.mir.550a.2,0.0019084088183808489
1020,hsa.mir.6740,0.001907571597257629
1055,hsa.mir.6855,0.0019050668524141657
334,R-HSA-140837,0.00189033395392471
71,R-HSA-450385,0.0018838787073036656
846,hsa.mir.4536.2,0.0018837313090625685
942,hsa.mir.548s,0.0018659209700672363
300,R-HSA-2559582,0.001860904539062176
95,R-HSA-114604,0.0018570856330779862
861,hsa.mir.4661,0.0018546278944268123
552,R-HSA-156588,0.001852480765337532
838,hsa.mir.449c,0.0018497542236764275
654,hsa.mir.16.1,0.001846321326092948
1044,hsa.mir.6812,0.0018405599970719778
733,hsa.mir.3170,0.0018382971808750881
706,hsa.mir.301b,0.0018300683288316577
60,R-HSA-1236382,0.0018294716545642587
612,hsa.mir.1254.1,0.0018260729870962678
842,hsa.mir.452,0.0018243772747337061
819,hsa.mir.4286,0.0018236616954823148
770,hsa.mir.3615,0.0018215152779703203
660,hsa.mir.185,0.0018142548892683408
