,features,importance_vals
84,R-HSA-6781827,0.003367672029307869
975,hsa.mir.598,0.0033260471361700183
507,R-HSA-3232118,0.0033146789246893604
815,hsa.mir.412,0.0033102904640327324
1023,hsa.mir.6748,0.0032997433785931208
69,R-HSA-5250924,0.003296623783535324
363,R-HSA-72695,0.0032875426376631368
245,R-HSA-201451,0.00327015700742777
451,R-HSA-75876,0.003265197928267298
424,R-HSA-3000157,0.003258963448679424
27,R-HSA-77387,0.0032515645487001168
457,R-HSA-418592,0.003224597468361026
70,R-HSA-380994,0.0032199669139527033
336,R-HSA-2022090,0.0031860711684385023
101,R-HSA-2730905,0.0031626276462884562
54,R-HSA-429947,0.0031491302848598935
561,R-HSA-5223345,0.003146275543549564
263,R-HSA-1660514,0.0031411773893887584
312,R-HSA-174800,0.0031346736231353135
153,R-HSA-210500,0.003125012694799807
58,R-HSA-5628897,0.0031221650050545693
373,R-HSA-5654689,0.003112697499745991
1076,hsa.mir.7706,0.003106045707318117
221,R-HSA-174113,0.003103464333471493
559,R-HSA-186797,0.0030970127866021355
222,R-HSA-180534,0.0030942169164973167
523,R-HSA-380320,0.003083204581780592
467,R-HSA-350562,0.0030811281095520825
537,R-HSA-202427,0.0030482675235361965
285,R-HSA-5365859,0.0030342141475557583
360,R-HSA-156827,0.0030235997529234736
23,R-HSA-917937,0.002987925028828613
81,R-HSA-3928663,0.00296706290131624
1089,hsa.mir.934,0.0029500421429111156
808,hsa.mir.3926.2,0.0029284771118545903
252,R-HSA-2408557,0.0029250499710906297
437,R-HSA-5205685,0.0029166963807074355
369,R-HSA-5654219,0.0029132879940152634
757,hsa.mir.337,0.002891626638665912
810,hsa.mir.3934,0.0028761036536309346
317,R-HSA-3371571,0.0028470524912700057
343,R-HSA-982772,0.0028467075353455582
544,R-HSA-373076,0.0028440617478918285
554,R-HSA-68867,0.0028403705747405182
519,R-HSA-390522,0.0028396281400637235
769,hsa.mir.3614,0.0028353230643187997
131,R-HSA-1483166,0.0028335297388548497
238,R-HSA-933542,0.0028222412688774057
423,R-HSA-70268,0.0028005883210281014
273,R-HSA-373080,0.002799026337597752
517,R-HSA-166058,0.002794947841466637
665,hsa.mir.190b,0.002793261977385555
635,hsa.mir.135b,0.0027864661824060022
35,R-HSA-176187,0.0027522748442424926
344,R-HSA-5368286,0.002752244844014058
130,R-HSA-1482925,0.002736775653429504
408,R-HSA-1221632,0.002733404175087344
1043,hsa.mir.6808,0.002727492952462853
8,R-HSA-438066,0.0027238879327705946
937,hsa.mir.548e,0.002721810011460093
675,hsa.mir.202,0.0027209871997183653
1082,hsa.mir.887,0.002697276214894373
398,R-HSA-983170,0.0026966909384600513
177,R-HSA-73863,0.0026841411723580676
284,R-HSA-379716,0.002683587748560967
287,R-HSA-70171,0.002676275154371979
701,hsa.mir.299,0.0026639730439251253
678,hsa.mir.205,0.002659062319462464
334,R-HSA-140837,0.002655974594017607
945,hsa.mir.550a.3,0.0026480009377553414
745,hsa.mir.3199.2,0.0026422515393278445
602,hsa.mir.1228,0.0026399145968389348
51,R-HSA-912446,0.0026342064756317996
715,hsa.mir.3117,0.002632425740157487
402,R-HSA-3214842,0.0026324054666474694
114,R-HSA-112043,0.002631602521141758
710,hsa.mir.30a,0.0026278943733450432
1080,hsa.mir.877,0.002609361953145708
100,R-HSA-2424491,0.0026064762112628158
981,hsa.mir.618,0.0025985209526697872
426,R-HSA-4641263,0.0025979607739463973
376,R-HSA-5654699,0.0025895350087375845
613,hsa.mir.1254.2,0.002584427434958343
875,hsa.mir.4733,0.002581674882094376
605,hsa.mir.1237,0.002566977016394958
793,hsa.mir.376a.2,0.0025646561364555966
549,R-HSA-354194,0.002564570481526971
753,hsa.mir.326,0.002555219202477019
923,hsa.mir.509.3,0.002550190244073747
452,R-HSA-162710,0.002547696042511234
377,R-HSA-5654700,0.0025365421509377485
824,hsa.mir.4434,0.002535383539070608
566,R-HSA-428540,0.002533422581036575
572,R-HSA-3000480,0.002533259174088016
816,hsa.mir.421,0.002533209465109394
302,R-HSA-6807878,0.0025134640318719903
1059,hsa.mir.6877,0.002502997705614689
270,R-HSA-5663213,0.002488578960910672
227,R-HSA-2644606,0.002487972368980991
301,R-HSA-445095,0.002471547379536787
189,R-HSA-167162,0.002470126863117912
185,R-HSA-167152,0.0024660168941045414
811,hsa.mir.3940,0.0024649637737456944
460,R-HSA-1296041,0.002449705800609081
328,R-HSA-1971475,0.0024439273052666976
30,R-HSA-2022377,0.0024433845214298345
97,R-HSA-1257604,0.0024428983017423887
362,R-HSA-72689,0.0024405602523438572
217,R-HSA-166208,0.002433570453285938
261,R-HSA-913709,0.0024275597340238163
500,R-HSA-198753,0.0024238871969646425
3,R-HSA-418555,0.0024225639893484187
997,hsa.mir.651,0.0024120186031132106
160,R-HSA-5696395,0.0024096267515415094
686,hsa.mir.2116,0.0023981136444490405
524,R-HSA-389957,0.0023768750166345853
760,hsa.mir.33a,0.002363050134117657
232,R-HSA-5610780,0.002361037155496888
971,hsa.mir.582,0.002357535844485028
591,hsa.mir.105.2,0.0023543846682514413
250,R-HSA-977068,0.00235224332593134
247,R-HSA-3769402,0.002348448374832515
812,hsa.mir.3944,0.00234059522888856
448,R-HSA-3301854,0.002339337092143978
170,R-HSA-3214815,0.0023363311385401174
730,hsa.mir.3157,0.002319421016363776
438,R-HSA-2871796,0.002310280012246153
768,hsa.mir.3610,0.0023034539219406723
383,R-HSA-5654712,0.0023018679616507143
623,hsa.mir.1284,0.0023017652164344328
578,R-HSA-5358749,0.002297798503695958
162,R-HSA-1655829,0.002296532600885257
103,R-HSA-375165,0.0022902416901888502
385,R-HSA-5654720,0.002283871306644869
286,R-HSA-193807,0.0022814829188064325
265,R-HSA-191859,0.0022813677669182653
1010,hsa.mir.664a,0.00226764715029276
413,R-HSA-2871809,0.002263688271459614
463,R-HSA-1236978,0.0022496475574007493
432,R-HSA-166663,0.0022416844544932246
949,hsa.mir.5581,0.002240080050032702
525,R-HSA-389960,0.0022357724716857773
420,R-HSA-912694,0.0022310099995956987
42,R-HSA-159236,0.0022301886799323254
365,R-HSA-72706,0.002221994914179959
846,hsa.mir.4536.2,0.0022176787751959637
415,R-HSA-5218921,0.0022137563476053402
510,R-HSA-936964,0.002211081537134305
928,hsa.mir.5187,0.0022073874140187398
539,R-HSA-391160,0.0022047058374846528
567,R-HSA-416700,0.0021833885353680672
506,R-HSA-186763,0.002182051466734265
637,hsa.mir.142,0.0021777107969683128
938,hsa.mir.548j,0.0021705374986049717
933,hsa.mir.548au,0.0021696799856727013
580,R-HSA-5358752,0.0021599885632531367
514,R-HSA-3000170,0.0021599359897663817
1090,hsa.mir.935,0.0021513239972136946
603,hsa.mir.1229,0.0021505517298646736
201,R-HSA-72086,0.0021387311983562542
392,R-HSA-420499,0.0021385097322490763
179,R-HSA-749476,0.002135253725991788
957,hsa.mir.5694,0.002134112691092014
405,R-HSA-5625886,0.002133707812572538
440,R-HSA-3295583,0.0021289509935377283
979,hsa.mir.615,0.0021240334335016087
192,R-HSA-167238,0.002116294723127794
663,hsa.mir.18a,0.0021128765246248805
791,hsa.mir.375,0.0021068038167140913
607,hsa.mir.1245a,0.0021064842600389965
187,R-HSA-167160,0.002104219449101947
977,hsa.mir.605,0.0021019023459302845
749,hsa.mir.320b.2,0.002099489681204432
356,R-HSA-264876,0.0020980957719166325
269,R-HSA-2029482,0.002091183266202279
752,hsa.mir.324,0.0020810428155891712
721,hsa.mir.3130.2,0.0020729890666916616
511,R-HSA-937041,0.002072365861822618
564,R-HSA-975577,0.0020721929099818226
642,hsa.mir.147b,0.0020713221598725796
456,R-HSA-1482922,0.0020663417491232393
85,R-HSA-6782135,0.002066109135594161
50,R-HSA-5693579,0.002064845155691728
472,R-HSA-68827,0.002064706783166912
197,R-HSA-167290,0.002057085150609055
169,R-HSA-5676590,0.002047226543945726
629,hsa.mir.1301,0.0020131378026599124
716,hsa.mir.3124,0.0020106405549449847
882,hsa.mir.4746,0.0020104760553658705
397,R-HSA-3371453,0.0020096585675491952
553,R-HSA-70221,0.0020088379921935485
706,hsa.mir.301b,0.0020025792050182645
258,R-HSA-5669034,0.0020007166777577367
616,hsa.mir.1262,0.001992751032985325
485,R-HSA-110312,0.0019914534864437883
574,R-HSA-3322077,0.0019876021100026266
1074,hsa.mir.767,0.0019870010941667716
104,R-HSA-389357,0.0019868600849531504
1083,hsa.mir.9.1,0.0019792175544262134
229,R-HSA-2894862,0.0019752821901238347
1093,hsa.mir.940,0.0019746502343969043
486,R-HSA-110320,0.0019601759586294065
754,hsa.mir.328,0.0019600087236017315
652,hsa.mir.155,0.001959223425365053
1084,hsa.mir.9.2,0.0019552969180404033
705,hsa.mir.301a,0.0019506081807412557
600,hsa.mir.1226,0.0019483969148859615
1071,hsa.mir.744,0.0019443176813365426
587,hsa.mir.101.2,0.0019256721993951942
292,R-HSA-174154,0.0019178635405842214
527,R-HSA-111447,0.0019128754589473828
756,hsa.mir.331,0.0019101120991035713
146,R-HSA-5358346,0.0019090429082461923
1012,hsa.mir.6716,0.0019085465800526436
339,R-HSA-211981,0.0019083094144298229
796,hsa.mir.377,0.0019057697275820828
1042,hsa.mir.6807,0.0019054037893147325
627,hsa.mir.1294,0.0019046962044376415
771,hsa.mir.3616,0.0018911581111024133
468,R-HSA-450408,0.0018855011367122643
914,hsa.mir.5003,0.0018846105033298954
297,R-HSA-176409,0.001876842902347562
762,hsa.mir.342,0.0018731999291776446
196,R-HSA-167287,0.0018718527351484226
857,hsa.mir.4652,0.0018716747750295326
412,R-HSA-2029485,0.0018671619874658064
990,hsa.mir.643,0.001861384412386542
586,hsa.mir.101.1,0.001853724482061807
741,hsa.mir.3191,0.0018448675473973707
522,R-HSA-190861,0.0018345897347171558
911,hsa.mir.4999,0.001816528295057651
1009,hsa.mir.660,0.0018139332389910123
409,R-HSA-171306,0.001812440847643302
396,R-HSA-2514859,0.0018028277973826333
1085,hsa.mir.9.3,0.0017935301053148577
428,R-HSA-192456,0.0017919310729757854
1041,hsa.mir.6806,0.0017901875665108946
1014,hsa.mir.6728,0.0017845212895190342
78,R-HSA-2559586,0.0017652268841675323
545,R-HSA-1963640,0.0017627179699775297
333,R-HSA-6788467,0.0017623493274732027
973,hsa.mir.592,0.0017585149429214652
557,R-HSA-71403,0.001754495202221733
807,hsa.mir.3926.1,0.0017483807096505188
359,R-HSA-1169408,0.0017357866882859697
855,hsa.mir.4647,0.0017300606123171747
632,hsa.mir.1307,0.0017289147546034654
738,hsa.mir.3187,0.0017273144412320108
529,R-HSA-446652,0.0017249925156647805
724,hsa.mir.3143,0.0017188615893246606
576,R-HSA-5339716,0.0017164543423859868
1096,hsa.mir.99b,0.0017106497669419696
641,hsa.mir.146b,0.001703578820099665
335,R-HSA-140875,0.0017031973510893295
233,R-HSA-5610783,0.0017026272712973877
416,R-HSA-1660499,0.0016974019173540001
445,R-HSA-445144,0.0016954002708007465
202,R-HSA-72165,0.0016950275297131156
190,R-HSA-167172,0.0016917657535668695
907,hsa.mir.494,0.0016862710595523822
679,hsa.mir.20a,0.0016836096371980601
910,hsa.mir.497,0.0016824463960074354
1005,hsa.mir.654,0.0016799437345798652
826,hsa.mir.4443,0.001676142733049346
939,hsa.mir.548k,0.001664472600677982
638,hsa.mir.145,0.0016640245923190378
454,R-HSA-512988,0.0016633337349048817
435,R-HSA-2426168,0.001659360036283033
707,hsa.mir.3064,0.001658733479480361
890,hsa.mir.4772,0.0016506229898550374
540,R-HSA-428930,0.001646532313025091
783,hsa.mir.3680.1,0.001639124973298749
676,hsa.mir.203b,0.0016356852887838614
903,hsa.mir.484,0.0016347732875510701
656,hsa.mir.17,0.001634418834742064
1007,hsa.mir.656,0.0016321266144313994
110,R-HSA-4420097,0.0016259148113022092
22,R-HSA-1369062,0.0016113667822355638
518,R-HSA-1538133,0.001609622520705898
898,hsa.mir.4789,0.001604724028147757
234,R-HSA-5684264,0.0015980066119300317
917,hsa.mir.5010,0.0015871579325175845
991,hsa.mir.6499,0.0015852733186329715
868,hsa.mir.4690,0.0015812421395094134
1017,hsa.mir.6733,0.0015765696522976214
929,hsa.mir.542,0.0015727877074823483
87,R-HSA-5693565,0.001571458907710621
391,R-HSA-532668,0.0015704233192627725
660,hsa.mir.185,0.0015694166035223134
728,hsa.mir.3154,0.0015632498601917178
597,hsa.mir.1181,0.0015603701244981494
111,R-HSA-5621575,0.001556995767200533
952,hsa.mir.5683,0.0015569413478806382
504,R-HSA-381771,0.0015568677611008752
948,hsa.mir.5579,0.0015542565399391606
782,hsa.mir.3678,0.0015523992486805582
372,R-HSA-5654688,0.0015450275298644555
852,hsa.mir.4640,0.0015413404265703435
590,hsa.mir.105.1,0.0015321848126563964
531,R-HSA-432720,0.0015252737593982602
200,R-HSA-674695,0.001519691789162607
568,R-HSA-5576886,0.0015169395801058272
1070,hsa.mir.7156,0.0015133970482474979
279,R-HSA-163359,0.0015118054718914209
858,hsa.mir.4657,0.0014978510831133462
763,hsa.mir.345,0.0014914791880346456
1073,hsa.mir.765,0.0014892677195211944
513,R-HSA-2024096,0.0014873005385925354
476,R-HSA-69481,0.0014852369289292254
59,R-HSA-611105,0.0014810460590888397
692,hsa.mir.2277,0.001480865967569116
688,hsa.mir.218.2,0.0014765334822732256
144,R-HSA-3108214,0.0014729531952616525
996,hsa.mir.6509,0.0014702137530423444
1025,hsa.mir.676,0.0014658386833252734
797,hsa.mir.379,0.0014598182108602486
864,hsa.mir.4668,0.0014547389506151375
871,hsa.mir.4709,0.0014459624516530312
298,R-HSA-176412,0.0014453557482920587
983,hsa.mir.627,0.0014438886870811985
998,hsa.mir.6510,0.001443282697043742
1029,hsa.mir.6764,0.0014391850109677761
953,hsa.mir.5684,0.0014365992713783271
843,hsa.mir.4522,0.0014354259523315705
593,hsa.mir.106b,0.001433490661279393
848,hsa.mir.455,0.0014334343142036231
895,hsa.mir.4785,0.001431202813400887
874,hsa.mir.4728,0.001421666205044403
880,hsa.mir.4743,0.0014176299003884195
626,hsa.mir.1292,0.001400209812927642
742,hsa.mir.3193,0.0013986555323936044
862,hsa.mir.4664,0.0013964866025798983
828,hsa.mir.4444.2,0.001393231456677313
820,hsa.mir.4326,0.0013899783678425592
1020,hsa.mir.6740,0.001387823347467929
1048,hsa.mir.6820,0.0013876568763043905
1077,hsa.mir.7845,0.001384672505155322
425,R-HSA-3000178,0.0013783398859231965
1011,hsa.mir.665,0.001373440833576751
776,hsa.mir.3655,0.0013707409446215024
563,R-HSA-156590,0.0013698541670601116
348,R-HSA-1461973,0.0013698142727662343
120,R-HSA-5610785,0.0013655228509014705
894,hsa.mir.4782,0.0013563742907717823
719,hsa.mir.3129,0.0013528648727236714
67,R-HSA-912631,0.0013525095970908297
659,hsa.mir.184,0.0013504048949107529
108,R-HSA-399954,0.0013503643413059763
1053,hsa.mir.6852,0.00134259037047741
379,R-HSA-5654228,0.0013419255393091589
96,R-HSA-1227986,0.0013414875476701128
804,hsa.mir.3917,0.0013406339900029706
925,hsa.mir.5091,0.0013370251884907702
72,R-HSA-450513,0.0013363741644934635
786,hsa.mir.3684,0.0013323778123867668
165,R-HSA-5578749,0.0013321723926173945
1000,hsa.mir.6511b.2,0.00133021776354326
726,hsa.mir.3150b,0.0013206120639370055
693,hsa.mir.2355,0.0013081528330462788
940,hsa.mir.548o,0.001306498595222365
640,hsa.mir.146a,0.0012944981436794477
1034,hsa.mir.6786,0.00129420108278282
63,R-HSA-5654726,0.0012900141573845758
129,R-HSA-1482839,0.0012883651677657326
1045,hsa.mir.6813,0.0012850985553814098
674,hsa.mir.19a,0.0012837334689174895
845,hsa.mir.4529,0.0012761261546984314
671,hsa.mir.196a.1,0.0012709203790291213
758,hsa.mir.338,0.001270740117670357
673,hsa.mir.197,0.001255419102471933
14,R-HSA-1474228,0.001251315087365583
594,hsa.mir.10a,0.001246038954486721
55,R-HSA-5617472,0.0012459934208345657
980,hsa.mir.616,0.0012390206570307783
1038,hsa.mir.6798,0.0012368472483808546
112,R-HSA-75892,0.001234120957144569
1072,hsa.mir.760,0.0012329859058013426
639,hsa.mir.1468,0.0012324904689376126
1046,hsa.mir.6815,0.0012321903886186193
175,R-HSA-73777,0.0012309130301946425
543,R-HSA-500657,0.0012292256291402738
390,R-HSA-170822,0.0012286841291461314
271,R-HSA-201681,0.0012157023231156928
915,hsa.mir.5008,0.0012155863706175296
690,hsa.mir.224,0.0012154149062007492
18,R-HSA-194223,0.0012144019568677321
1039,hsa.mir.6802,0.0012034750236398395
364,R-HSA-72702,0.0012012395933561494
186,R-HSA-167158,0.0011878993090067526
163,R-HSA-180746,0.0011878705973845172
191,R-HSA-167200,0.0011861202872387366
924,hsa.mir.5090,0.0011858628544723616
960,hsa.mir.5698,0.0011856311907558848
512,R-HSA-937072,0.0011847068140286865
893,hsa.mir.4781,0.001183131812852025
825,hsa.mir.4442,0.0011824759072874259
296,R-HSA-176408,0.0011816185766292619
178,R-HSA-73980,0.0011777010247169528
74,R-HSA-212300,0.001168555977953787
646,hsa.mir.151b,0.001161366173755596
155,R-HSA-264642,0.001161225919277058
723,hsa.mir.3140,0.0011544772886554712
888,hsa.mir.4766,0.0011521404121685919
1091,hsa.mir.937,0.0011437453375083351
538,R-HSA-389948,0.0011417010696823126
404,R-HSA-427359,0.0011389732413499586
370,R-HSA-5654221,0.001121758524222969
533,R-HSA-420092,0.0011206420332655399
230,R-HSA-400253,0.0011149262306389574
411,R-HSA-139853,0.0011146914665596341
204,R-HSA-73776,0.0011131301327986876
670,hsa.mir.195,0.0011119167065226066
926,hsa.mir.5092,0.0011117642396857265
879,hsa.mir.4742,0.0011093586139031685
681,hsa.mir.21,0.0010937150457903044
814,hsa.mir.411,0.0010933304546870205
