,features,importance_vals
625,hsa.mir.1291,0.002498375103823491
925,hsa.mir.5091,0.002490942127114977
824,hsa.mir.4434,0.002486538185767131
206,R-HSA-75953,0.002483596177044092
908,hsa.mir.495,0.002465601089614324
586,hsa.mir.101.1,0.0024653656741611485
1088,hsa.mir.93,0.00244177204585867
1042,hsa.mir.6807,0.002427914249637979
136,R-HSA-4419969,0.002427161171044645
830,hsa.mir.4453,0.0024190561834257097
1078,hsa.mir.7854,0.0024162613344924466
629,hsa.mir.1301,0.0024145998869062168
927,hsa.mir.511,0.0024112855103157927
274,R-HSA-4086400,0.002390376819530502
1081,hsa.mir.885,0.002383886944680853
1062,hsa.mir.6885,0.002370087760627939
587,hsa.mir.101.2,0.0023510311909831216
334,R-HSA-140837,0.0023455953340453563
1051,hsa.mir.6837,0.0023426328159439434
657,hsa.mir.182,0.002338011080819342
332,R-HSA-4420332,0.0023315475353592775
1070,hsa.mir.7156,0.002322811310486941
512,R-HSA-937072,0.002319257286362699
755,hsa.mir.329.2,0.002313014495134098
910,hsa.mir.497,0.002310847243961689
134,R-HSA-452723,0.002302774804120418
985,hsa.mir.632,0.0022885956838763375
592,hsa.mir.106a,0.0022840788564826653
538,R-HSA-389948,0.002266036157525377
831,hsa.mir.4469,0.0022650484072801193
487,R-HSA-5651801,0.0022624431247095346
1080,hsa.mir.877,0.0022571765694556233
547,R-HSA-5683826,0.0022312315539602424
933,hsa.mir.548au,0.0022151126951939657
1040,hsa.mir.6803,0.0021869842938167495
730,hsa.mir.3157,0.0021817683932101773
212,R-HSA-917729,0.0021762108177063055
1002,hsa.mir.6514,0.002173773173271911
391,R-HSA-532668,0.0021395701281289804
860,hsa.mir.4660,0.0021339856886334017
239,R-HSA-111465,0.0021232371765654533
513,R-HSA-2024096,0.002108469158556545
829,hsa.mir.4446,0.0021066623653860006
0,R-HSA-1989781,0.00209299208347943
920,hsa.mir.508,0.0020905883373143297
631,hsa.mir.1306,0.0020816109063889598
881,hsa.mir.4745,0.002075110663208761
198,R-HSA-168325,0.0020570915961798165
242,R-HSA-2173788,0.0020541577406969934
762,hsa.mir.342,0.002050429398259439
915,hsa.mir.5008,0.002042696572607383
357,R-HSA-1250196,0.002037642535215127
531,R-HSA-432720,0.0020331325434017346
450,R-HSA-4615885,0.002030771273857681
725,hsa.mir.3150a,0.0020283682538502035
764,hsa.mir.346,0.002024132239021128
560,R-HSA-3299685,0.0020156176232433154
1044,hsa.mir.6812,0.002009479755652137
1045,hsa.mir.6813,0.0020041927718557418
923,hsa.mir.509.3,0.002001450518474712
821,hsa.mir.433,0.0019967611813990517
886,hsa.mir.4762,0.0019928223815077217
585,hsa.mir.100,0.001992416759203479
510,R-HSA-936964,0.0019872661236513523
889,hsa.mir.4768,0.0019847059214953334
895,hsa.mir.4785,0.001984168857597979
599,hsa.mir.1224,0.001982390510438563
992,hsa.mir.6503,0.0019798768899636342
651,hsa.mir.154,0.001970146075964294
945,hsa.mir.550a.3,0.001959447935760181
946,hsa.mir.551b,0.001949570284341462
846,hsa.mir.4536.2,0.0019354097663017455
727,hsa.mir.3152,0.0019067454827018083
843,hsa.mir.4522,0.0018985944111773278
791,hsa.mir.375,0.001897558761847904
1022,hsa.mir.6747,0.0018910454104479868
1064,hsa.mir.6888,0.001883154472343449
1027,hsa.mir.6762,0.0018784905303255073
988,hsa.mir.641,0.0018782557285157964
259,R-HSA-5668541,0.0018776966582299793
1048,hsa.mir.6820,0.0018773707139007455
736,hsa.mir.3178,0.0018726797700037423
593,hsa.mir.106b,0.0018716064348700456
1056,hsa.mir.6860,0.0018659592935000547
653,hsa.mir.15a,0.0018523534491032478
960,hsa.mir.5698,0.0018518088660152898
392,R-HSA-420499,0.0018456688865353499
233,R-HSA-5610783,0.0018394256473402493
677,hsa.mir.204,0.001836065044553834
409,R-HSA-171306,0.0018305571629025508
700,hsa.mir.296,0.00181786111133988
1031,hsa.mir.6774,0.0018127062309940812
936,hsa.mir.548ba,0.0018115305411629378
394,R-HSA-379726,0.0018021660737940692
186,R-HSA-167158,0.0017975430336082355
384,R-HSA-5654719,0.001792875446662947
434,R-HSA-2151201,0.0017917967908289256
523,R-HSA-380320,0.0017853337906308297
815,hsa.mir.412,0.0017843328926392132
82,R-HSA-3928665,0.0017735886558489255
202,R-HSA-72165,0.0017732465444714762
693,hsa.mir.2355,0.0017684308570551366
674,hsa.mir.19a,0.0017661553887228364
426,R-HSA-4641263,0.0017323855725408066
85,R-HSA-6782135,0.0017299066647137806
1086,hsa.mir.92a.1,0.0017283322589400996
491,R-HSA-5696397,0.0017237609931180487
65,R-HSA-5654732,0.0017229018514262862
256,R-HSA-5357956,0.0017186602867582223
376,R-HSA-5654699,0.0017182626446447101
888,hsa.mir.4766,0.0017149837124179612
339,R-HSA-211981,0.0017094618252167493
316,R-HSA-399719,0.0017074067468638532
351,R-HSA-196757,0.0017050327995457336
195,R-HSA-167246,0.0016963161647709057
260,R-HSA-5676594,0.0016940505945240148
522,R-HSA-190861,0.0016889880703638482
1093,hsa.mir.940,0.0016828788210477797
1085,hsa.mir.9.3,0.001673127633293916
1084,hsa.mir.9.2,0.0016627200455491221
1019,hsa.mir.6737,0.0016607666212075855
932,hsa.mir.548at,0.0016572151496075094
1052,hsa.mir.6842,0.0016561863202377936
745,hsa.mir.3199.2,0.0016559927072376012
90,R-HSA-2173791,0.001634023974329466
982,hsa.mir.624,0.0016273623762572242
684,hsa.mir.2114,0.0016238182561937719
147,R-HSA-5362768,0.0016178820068540746
874,hsa.mir.4728,0.0016000135470903842
955,hsa.mir.5687,0.0015934983256374836
875,hsa.mir.4733,0.0015908167909947223
87,R-HSA-5693565,0.0015905952011235059
947,hsa.mir.556,0.001573254837167042
501,R-HSA-437239,0.0015730566218553578
854,hsa.mir.4646,0.0015726880595320835
158,R-HSA-110314,0.0015629513078602032
1059,hsa.mir.6877,0.001561988943394681
600,hsa.mir.1226,0.0015613202472758304
583,hsa.let.7f.2,0.0015538082997181846
956,hsa.mir.5691,0.001549074939248385
109,R-HSA-399956,0.0015466313293291023
1,R-HSA-418594,0.0015408998606471869
445,R-HSA-445144,0.0015402156990967342
803,hsa.mir.3913.2,0.0015215087635806412
477,R-HSA-69601,0.0015187712794795516
1092,hsa.mir.939,0.0015145758531889442
265,R-HSA-191859,0.0015000533726561116
1030,hsa.mir.6766,0.0014972880849381909
197,R-HSA-167290,0.001493516921891569
474,R-HSA-69017,0.0014887768709741067
1094,hsa.mir.944,0.0014875516083884576
699,hsa.mir.27b,0.001485542989876194
537,R-HSA-202427,0.001485501487113652
303,R-HSA-445355,0.0014853054385457654
841,hsa.mir.450a.2,0.001483477367510204
744,hsa.mir.3199.1,0.0014780919693839678
1014,hsa.mir.6728,0.0014773836238600778
78,R-HSA-2559586,0.001452061986346962
577,R-HSA-5358747,0.0014428830283577554
68,R-HSA-390471,0.001437464914197335
774,hsa.mir.3651,0.00143459937080479
613,hsa.mir.1254.2,0.001434345261877752
630,hsa.mir.1304,0.001433592490684532
1077,hsa.mir.7845,0.001428382104204502
155,R-HSA-264642,0.0014271438196874443
269,R-HSA-2029482,0.0014145395327795995
437,R-HSA-5205685,0.0014124739209546533
39,R-HSA-6783310,0.001407886340712139
1050,hsa.mir.6833,0.0014003410978330067
352,R-HSA-3000171,0.001400273630679294
885,hsa.mir.4759,0.0013818238707608544
168,R-HSA-5607761,0.0013557291797769721
870,hsa.mir.4707,0.001351839172129985
738,hsa.mir.3187,0.0013505359074133594
974,hsa.mir.597,0.0013492535648401826
170,R-HSA-3214815,0.001348840644095617
381,R-HSA-5654706,0.0013483878862280108
847,hsa.mir.454,0.001333460903915693
453,R-HSA-392451,0.0013314191319659585
63,R-HSA-5654726,0.001328308033898793
882,hsa.mir.4746,0.0013194800780729566
903,hsa.mir.484,0.0013145846020575648
878,hsa.mir.4741,0.001304106844800117
819,hsa.mir.4286,0.0012997137008642313
164,R-HSA-203927,0.0012936592984260642
906,hsa.mir.491,0.0012916306542138044
406,R-HSA-73728,0.00128830454814306
21,R-HSA-2142691,0.0012705849175108598
669,hsa.mir.193b,0.001266096319850476
890,hsa.mir.4772,0.0012608288624323906
582,hsa.let.7f.1,0.0012464915531381847
778,hsa.mir.365b,0.0012444608517614597
656,hsa.mir.17,0.0012372076252177068
942,hsa.mir.548s,0.0012357422143941222
525,R-HSA-389960,0.0012292860189336353
1036,hsa.mir.6793,0.0012278590476489627
356,R-HSA-264876,0.0012089850787833712
632,hsa.mir.1307,0.0012086453466690727
557,R-HSA-71403,0.001203153062633646
1060,hsa.mir.6878,0.001199372170958668
210,R-HSA-162588,0.0011936846021853853
61,R-HSA-1433559,0.0011912295848014764
825,hsa.mir.4442,0.001189507632097957
295,R-HSA-176407,0.0011894850617863995
422,R-HSA-70614,0.0011873918167839292
968,hsa.mir.579,0.0011870101984641224
96,R-HSA-1227986,0.0011800224374746903
116,R-HSA-392170,0.0011769600189836637
608,hsa.mir.1247,0.0011763530613325202
44,R-HSA-72187,0.0011742748769756873
84,R-HSA-6781827,0.0011641152081392648
1067,hsa.mir.6895,0.0011557906432699383
991,hsa.mir.6499,0.0011543040256583482
1028,hsa.mir.6763,0.0011466190009377898
624,hsa.mir.1288,0.0011446173243848535
597,hsa.mir.1181,0.0011327974138475839
1083,hsa.mir.9.1,0.0011199859274006485
687,hsa.mir.215,0.0011049753052054712
1009,hsa.mir.660,0.0010958362438032055
1057,hsa.mir.6868,0.0010946214785144549
919,hsa.mir.504,0.001086446907102072
539,R-HSA-391160,0.0010839233282240457
816,hsa.mir.421,0.001082906284791534
559,R-HSA-186797,0.0010784272111777683
565,R-HSA-191273,0.001069179789355985
1087,hsa.mir.92a.2,0.0010660981584169349
217,R-HSA-166208,0.001062380734592807
304,R-HSA-1912408,0.0010557362748659215
1018,hsa.mir.6734,0.0010368091091550013
943,hsa.mir.550a.1,0.0010326565685863898
963,hsa.mir.5703,0.0010317884455798775
431,R-HSA-1236974,0.0010297281694874982
130,R-HSA-1482925,0.0010291014711037861
772,hsa.mir.363,0.0010195718307841161
154,R-HSA-212676,0.0010085205910581863
11,R-HSA-5576893,0.0010064184936163657
1063,hsa.mir.6887,0.0010042560187866912
972,hsa.mir.585,0.0009942723423910138
652,hsa.mir.155,0.0009896274859056576
900,hsa.mir.4795,0.0009807522816117852
818,hsa.mir.425,0.0009805889589006257
1006,hsa.mir.655,0.0009778006429451125
777,hsa.mir.365a,0.000976478732573014
176,R-HSA-73780,0.0009672628985754273
441,R-HSA-2122948,0.0009633021170884603
1005,hsa.mir.654,0.0009591000842192443
369,R-HSA-5654219,0.0009162862771154323
1047,hsa.mir.6818,0.0009107832513473113
455,R-HSA-912526,0.0009095362565130926
227,R-HSA-2644606,0.0009073588133105658
627,hsa.mir.1294,0.0008982230624678777
413,R-HSA-2871809,0.0008905470629179035
634,hsa.mir.1343,0.0008838239009764947
691,hsa.mir.2276,0.0008780234052937886
412,R-HSA-2029485,0.0008774829389449223
1000,hsa.mir.6511b.2,0.0008669086558438722
628,hsa.mir.1295a,0.0008582862697312521
601,hsa.mir.1227,0.0008467522973660379
665,hsa.mir.190b,0.0008454141095080559
937,hsa.mir.548e,0.00084355980015971
845,hsa.mir.4529,0.0008406187473156024
530,R-HSA-975110,0.0008379207278767354
1096,hsa.mir.99b,0.000836856125677059
877,hsa.mir.4740,0.0008162229927256704
834,hsa.mir.4491,0.0008114432950089423
958,hsa.mir.5695,0.000808689113150649
893,hsa.mir.4781,0.000804699458531104
1046,hsa.mir.6815,0.0007982698017985967
481,R-HSA-5627117,0.0007933966255222913
940,hsa.mir.548o,0.0007889927017913579
484,R-HSA-5625900,0.0007875991299806629
962,hsa.mir.570,0.0007802170901231875
887,hsa.mir.4763,0.0007798091521453898
759,hsa.mir.339,0.0007750939317838856
909,hsa.mir.496,0.0007670674083101403
49,R-HSA-5693568,0.0007659311958195758
1024,hsa.mir.6755,0.0007621608313024809
605,hsa.mir.1237,0.0007533374975901097
245,R-HSA-201451,0.0007491806431733039
1011,hsa.mir.665,0.0007402070175749031
22,R-HSA-1369062,0.0007371992101843717
163,R-HSA-180746,0.0007339520041932701
852,hsa.mir.4640,0.0007276666881443816
428,R-HSA-192456,0.0007209034050174524
688,hsa.mir.218.2,0.0007181403226422844
926,hsa.mir.5092,0.0007174073878195486
323,R-HSA-69656,0.00071707573664753
866,hsa.mir.4674,0.0007155488230546326
924,hsa.mir.5090,0.0007015925263840473
773,hsa.mir.3650,0.0006962968208245002
521,R-HSA-190840,0.0006958829349241569
835,hsa.mir.4492,0.0006942508223437471
626,hsa.mir.1292,0.0006925014306034428
1003,hsa.mir.6515,0.0006805319999693893
964,hsa.mir.5706,0.0006673318078719604
902,hsa.mir.4802,0.0006656452347215235
896,hsa.mir.4786,0.0006630542353559576
200,R-HSA-674695,0.0006376682735783845
222,R-HSA-180534,0.0006360407825468428
465,R-HSA-211733,0.0006327522519859485
976,hsa.mir.600,0.0006233096439973451
62,R-HSA-182971,0.0006197304724446439
1065,hsa.mir.6892,0.0006195004234177759
73,R-HSA-450604,0.0006165699526809476
1034,hsa.mir.6786,0.0006130580909666605
750,hsa.mir.320c.1,0.0006069532351193629
813,hsa.mir.410,0.0005958595433367008
855,hsa.mir.4647,0.0005873383951256983
536,R-HSA-75105,0.0005870607898305025
415,R-HSA-5218921,0.0005857940030909958
1013,hsa.mir.6726,0.0005857220030520693
673,hsa.mir.197,0.0005834092248824163
844,hsa.mir.4524a,0.0005784042614141072
930,hsa.mir.543,0.0005716512461731327
117,R-HSA-400042,0.0005631620870371989
804,hsa.mir.3917,0.0005505953911961115
912,hsa.mir.5000,0.0005458453867731805
935,hsa.mir.548b,0.0005433925220518176
707,hsa.mir.3064,0.0005427532936369061
10,R-HSA-442982,0.000533720879611792
66,R-HSA-5654733,0.0005293034486021497
997,hsa.mir.651,0.0005274542616263034
353,R-HSA-4641258,0.0005192794695176417
506,R-HSA-186763,0.0005162591209409583
400,R-HSA-201722,0.0005142444089869969
867,hsa.mir.4684,0.0005070834219804965
388,R-HSA-210745,0.000498828947347647
220,R-HSA-1170546,0.0004973546058772626
390,R-HSA-170822,0.0004966888042963547
743,hsa.mir.3194,0.0004921937124072428
883,hsa.mir.4749,0.00048661817963875366
948,hsa.mir.5579,0.0004855266705999384
594,hsa.mir.10a,0.0004820564912279224
788,hsa.mir.3690.1,0.000481653447889272
9,R-HSA-442729,0.0004781027287026518
1008,hsa.mir.658,0.00047351748575238164
789,hsa.mir.374b,0.00047170876766472247
1029,hsa.mir.6764,0.0004687595979521575
572,R-HSA-3000480,0.00046695887678652073
230,R-HSA-400253,0.00046661320656312457
797,hsa.mir.379,0.0004634511508720607
519,R-HSA-390522,0.00046267201818409373
941,hsa.mir.548q,0.0004500557566097996
916,hsa.mir.500b,0.0004463973184738279
705,hsa.mir.301a,0.0004451451249951788
1069,hsa.mir.7155,0.00044272907267441043
203,R-HSA-72203,0.00043825235243275527
679,hsa.mir.20a,0.0004381276487856667
949,hsa.mir.5581,0.0004361617732502054
879,hsa.mir.4742,0.0004348770914475608
905,hsa.mir.487a,0.000418797877846373
193,R-HSA-167242,0.00041590089461351453
1039,hsa.mir.6802,0.0004149559529275848
204,R-HSA-73776,0.00041347227945522037
378,R-HSA-5655253,0.0004093340780673316
449,R-HSA-4570464,0.00040460301049279225
913,hsa.mir.5001,0.0004027564689386054
76,R-HSA-5334118,0.0003998602086699066
173,R-HSA-73762,0.00038642920886104547
184,R-HSA-113418,0.00038174087035713455
720,hsa.mir.3130.1,0.0003795567871293315
711,hsa.mir.30b,0.00037383389737669857
247,R-HSA-3769402,0.00037292937734946464
308,R-HSA-1368082,0.0003718804179698054
644,hsa.mir.149,0.00037156555105866574
622,hsa.mir.1278,0.00037071556114824487
873,hsa.mir.4727,0.0003661529126839014
663,hsa.mir.18a,0.00035864191555901926
1058,hsa.mir.6874,0.00035805346888651
1004,hsa.mir.6516,0.0003535974726048607
756,hsa.mir.331,0.00034771481733969267
681,hsa.mir.21,0.0003445383959433457
917,hsa.mir.5010,0.0003338861214251665
865,hsa.mir.4670,0.0003213867952581495
650,hsa.mir.1537,0.00030101365797236213
782,hsa.mir.3678,0.0002649532763427942
876,hsa.mir.4738,0.00026143459535887814
801,hsa.mir.3912,0.0002594086164424425
37,R-HSA-5693607,0.00024567818425566654
904,hsa.mir.485,0.0002455252335221303
568,R-HSA-5576886,0.0002454226615100197
284,R-HSA-379716,0.0002363203502500255
607,hsa.mir.1245a,0.00023291382288789464
648,hsa.mir.153.1,0.00022581266113320454
724,hsa.mir.3143,0.00020769411021319683
54,R-HSA-429947,0.00020580120423801417
704,hsa.mir.29c,0.0002046088871156826
77,R-HSA-2559584,0.00020435392226318073
1035,hsa.mir.6788,0.00020245343185706588
897,hsa.mir.4787,0.00019344029842159217
83,R-HSA-6781823,0.0001923329457440559
543,R-HSA-500657,0.00018180410432250938
75,R-HSA-3214858,0.00017832665348464617
689,hsa.mir.219a.1,0.0001778446337539208
71,R-HSA-450385,0.0001752172363558202
189,R-HSA-167162,0.00017249479231821853
716,hsa.mir.3124,0.00017205978372658137
161,R-HSA-165054,0.00017130736069702833
1015,hsa.mir.6730,0.00016715586786858694
579,R-HSA-5358751,0.0001619215995771839
614,hsa.mir.1258,0.00015812935736335022
234,R-HSA-5684264,0.00015323938931899761
717,hsa.mir.3126,0.00015179888787315577
495,R-HSA-159418,0.00015042564983559715
922,hsa.mir.509.2,0.00014890062965605466
938,hsa.mir.548j,0.00013459968302413473
42,R-HSA-159236,0.00013147141877652756
740,hsa.mir.3190,0.00013038476348128825
833,hsa.mir.4484,0.00012495786031308854
336,R-HSA-2022090,0.00012201996512430923
658,hsa.mir.183,0.00011773270327680051
292,R-HSA-174154,0.0001092807545865071
475,R-HSA-69229,0.00010904631054017955
558,R-HSA-77595,0.0001022889598175425
899,hsa.mir.4791,0.00010207072196749323
1032,hsa.mir.6777,9.963049395622647e-05
928,hsa.mir.5187,9.912716975122748e-05
811,hsa.mir.3940,9.805028548896644e-05
237,R-HSA-445989,9.58806413154889e-05
180,R-HSA-76061,9.519470810118946e-05
1020,hsa.mir.6740,8.773344357905444e-05
827,hsa.mir.4444.1,7.896409430713903e-05
1066,hsa.mir.6894,5.734131395911391e-05
554,R-HSA-68867,5.603324764365425e-05
216,R-HSA-165159,4.6476515541371556e-05
680,hsa.mir.20b,3.0209064061779144e-05
641,hsa.mir.146b,2.6459994314365075e-05
645,hsa.mir.150,1.3863876631603489e-05
987,hsa.mir.639,7.180834224058685e-06
24,R-HSA-163210,2.4478317050480312e-06
685,hsa.mir.2115,6.026903236655556e-07
