,features,importance_vals
3200,hsa.mir.887,0.010231872902222676
3109,hsa.mir.6499,0.010208282405947101
3153,hsa.mir.6788,0.010171473893387883
2843,hsa.mir.3150a,0.01012286747689359
1462,ENSG00000077420,0.010075040325755253
1960,ENSG00000137309,0.010012585083895829
700,ENSG00000141968,0.009979092678404413
3201,hsa.mir.9.1,0.009957865489996038
1869,ENSG00000130635,0.009914686767297098
2772,hsa.mir.16.1,0.009912650226615369
3190,hsa.mir.760,0.009769865475318511
2030,ENSG00000142798,0.009757599754520925
1539,ENSG00000100387,0.009735088000888936
2910,hsa.mir.376a.1,0.00973264825410297
2768,hsa.mir.1537,0.009689897556381766
3202,hsa.mir.9.2,0.009680211230297574
2088,ENSG00000148019,0.009666931747633499
2982,hsa.mir.4668,0.009653955845278688
925,ENSG00000163918,0.009653310037974734
2878,hsa.mir.33a,0.009613222861880787
3021,hsa.mir.484,0.009598521383340995
1722,ENSG00000115020,0.00958172793398262
3203,hsa.mir.9.3,0.009568988244864159
2900,hsa.mir.3678,0.009544085553934566
3047,hsa.mir.542,0.009526350139599344
2363,ENSG00000170312,0.009507421266498568
3180,hsa.mir.6885,0.009497117037426506
709,ENSG00000142731,0.009459057904605288
327,ENSG00000110042,0.009439008967019618
3063,hsa.mir.550a.3,0.009375667363929096
83,ENSG00000060718,0.009351401806070499
3071,hsa.mir.5684,0.009340972168865846
222,ENSG00000099953,0.009313162858452415
2810,hsa.mir.2277,0.009296879417670425
2967,hsa.mir.4636,0.009255003135331208
1741,ENSG00000116675,0.009211017087291112
3033,hsa.mir.5008,0.009206630027620122
2943,hsa.mir.4442,0.00917851932499616
3169,hsa.mir.6837,0.00913346834382537
2018,ENSG00000141577,0.009120734900934622
3133,hsa.mir.6730,0.009044418655103073
1934,ENSG00000135144,0.009043925884107011
906,ENSG00000163519,0.009038304868154228
2984,hsa.mir.4674,0.009034654775023227
1270,ENSG00000204392,0.009025273364095483
1061,ENSG00000171791,0.008998908233697875
3183,hsa.mir.6892,0.008968579261854757
3112,hsa.mir.6507,0.008922660832758993
2777,hsa.mir.184,0.008908757766034796
3035,hsa.mir.5010,0.008891346881719074
988,ENSG00000167083,0.00888063910551864
3144,hsa.mir.6761,0.00884187412681058
2887,hsa.mir.3614,0.008810667317738989
2743,hsa.mir.1291,0.008725614460854559
2761,hsa.mir.148b,0.008724736796866637
2859,hsa.mir.3191,0.00868010301332106
130,ENSG00000075218,0.008671212121043936
3157,hsa.mir.6802,0.008648824636256904
932,ENSG00000164220,0.008611391463928158
2858,hsa.mir.3190,0.008592398184700869
2751,hsa.mir.130a,0.008590330648003146
3191,hsa.mir.765,0.008588903094205307
2936,hsa.mir.425,0.008553827244904824
642,ENSG00000137267,0.008463943847891642
811,ENSG00000152465,0.008458930400229292
1520,ENSG00000094914,0.008449028827380972
2852,hsa.mir.3173,0.0084193964410224
2778,hsa.mir.185,0.00840620131624746
2857,hsa.mir.3188,0.008326330269028404
2101,ENSG00000149968,0.008316582820698385
2739,hsa.mir.1277,0.008305609798353543
2780,hsa.mir.188,0.008296003346331418
2884,hsa.mir.3605,0.008281375658407341
3066,hsa.mir.5579,0.008236596461647422
2169,ENSG00000157350,0.008235141348850448
1807,ENSG00000123500,0.00820242523041088
3007,hsa.mir.4768,0.008172130510210991
1294,ENSG00000213397,0.00815523848083103
2880,hsa.mir.342,0.008138953677553218
3020,hsa.mir.4802,0.008068977440998423
683,ENSG00000140285,0.00803853372563026
3179,hsa.mir.6879,0.008002339130907785
2893,hsa.mir.3653,0.007985003733683698
424,ENSG00000117650,0.007983467065932927
3113,hsa.mir.6508,0.007947501144371927
2756,hsa.mir.145,0.007928288591356249
2773,hsa.mir.16.2,0.007917817479683436
3195,hsa.mir.7845,0.007841598196537234
3212,hsa.mir.944,0.0077419551441562364
3114,hsa.mir.6509,0.007711114717531018
2452,ENSG00000180530,0.007661825496033998
3000,hsa.mir.4746,0.0076536126413702735
2805,hsa.mir.215,0.007626216071366798
1573,ENSG00000102978,0.007611910773121054
2613,ENSG00000204264,0.007606023855914828
2850,hsa.mir.3158.2,0.0075725627955398524
2762,hsa.mir.149,0.007567964640038553
506,ENSG00000126456,0.007565997636747852
2929,hsa.mir.3940,0.007564679889037506
2829,hsa.mir.30b,0.007552250750741223
1632,ENSG00000106809,0.007525542805888108
2679,ENSG00000263528,0.007473744235467166
1276,ENSG00000205220,0.007453820378286764
2287,ENSG00000164692,0.007440622906724457
2803,hsa.mir.2115,0.007402362219727366
1367,ENSG00000018236,0.007372327746816154
1227,ENSG00000197102,0.007371172179337009
2732,hsa.mir.1258,0.007336356721461925
3095,hsa.mir.605,0.0072136686898011245
1381,ENSG00000037042,0.007197548293625004
2069,ENSG00000145675,0.007193545286500011
2906,hsa.mir.3690.1,0.007179856702273355
2790,hsa.mir.196a.2,0.007146065733613796
329,ENSG00000110395,0.007113477101738681
2958,hsa.mir.450a.1,0.007102499323918892
2873,hsa.mir.329.2,0.0070373088835913224
2979,hsa.mir.4661,0.007024185581685743
368,ENSG00000113558,0.007020841289122472
2797,hsa.mir.20a,0.007009929088526406
764,ENSG00000147669,0.006984187977941474
2923,hsa.mir.3920,0.006976310791469586
2782,hsa.mir.18b,0.0068909661614816285
2055,ENSG00000144730,0.006867639632546343
1831,ENSG00000126091,0.006859599565705139
3173,hsa.mir.6855,0.006858210086356849
2308,ENSG00000166068,0.006836848767707124
2725,hsa.mir.1245a,0.006836639817884134
1843,ENSG00000128159,0.006821847795508802
2770,hsa.mir.155,0.0068195957677005484
2789,hsa.mir.196a.1,0.006810870747431181
3030,hsa.mir.5000,0.006764260329364333
2764,hsa.mir.151b,0.006758800508905551
2723,hsa.mir.1237,0.006749805328436196
2310,ENSG00000166167,0.006731643600278403
3077,hsa.mir.5696,0.0067272278683958575
1836,ENSG00000127083,0.0066747119311185085
303,ENSG00000107201,0.006671871285834641
3214,hsa.mir.99b,0.006665189087361796
3189,hsa.mir.744,0.006662052989740914
1105,ENSG00000176014,0.006645389551122208
664,ENSG00000138613,0.006624556778006081
1358,ENSG00000008128,0.00658704363515426
189,ENSG00000089280,0.006568262569417129
710,ENSG00000142856,0.006566739466670697
2360,ENSG00000170027,0.006558154986269073
3110,hsa.mir.6503,0.006556627755562658
2138,ENSG00000154767,0.006554940058122156
2842,hsa.mir.3143,0.0065018327988218515
2902,hsa.mir.3680.2,0.00648194552748464
1323,ENSG00000249115,0.006463894221815281
714,ENSG00000143147,0.0064340308679561534
3193,hsa.mir.7705,0.006418077226917376
233,ENSG00000100448,0.006392014332814142
2802,hsa.mir.2114,0.006376032669431879
2964,hsa.mir.4536.2,0.006368963535642251
2896,hsa.mir.365b,0.006318821751337964
2201,ENSG00000160299,0.006305374382864101
414,ENSG00000117020,0.006253134124417557
2853,hsa.mir.3174,0.006225121146999299
2525,ENSG00000186638,0.006211366922361777
2837,hsa.mir.3129,0.006205233948712703
1678,ENSG00000111344,0.006198267964209663
2785,hsa.mir.1910,0.006157239860185655
334,ENSG00000110799,0.006133750668377616
2129,ENSG00000153201,0.006125533166127752
1703,ENSG00000113368,0.006124313207983505
2895,hsa.mir.365a,0.006094604265599628
2719,hsa.mir.1227,0.0060917936032637955
1490,ENSG00000087087,0.006085710307233967
1125,ENSG00000179913,0.006083489740267396
2992,hsa.mir.4728,0.0060610136663308365
2985,hsa.mir.4684,0.006038318760693074
2749,hsa.mir.1306,0.00601949387579225
2915,hsa.mir.379,0.006009568521112669
2796,hsa.mir.205,0.006005160741024156
3060,hsa.mir.548s,0.005978600961825577
3135,hsa.mir.6733,0.005953952586542073
830,ENSG00000154719,0.005927098149650192
1186,ENSG00000187134,0.00592602103974059
2702,hsa.let.7g,0.005902102782220027
674,ENSG00000139618,0.00588559447285661
3186,hsa.mir.7.1,0.005876470254006563
2711,hsa.mir.106b,0.005842973290664304
3080,hsa.mir.570,0.005836068099015392
1998,ENSG00000139330,0.005835222515124769
3101,hsa.mir.627,0.005813816382433288
3192,hsa.mir.767,0.005812670775576408
1246,ENSG00000198089,0.005795895495679133
2981,hsa.mir.4665,0.005771647737892635
2685,ENSG00000272047,0.005763456539716572
197,ENSG00000091073,0.005741421534148685
633,ENSG00000136875,0.005737584088556105
2860,hsa.mir.3193,0.005735663324885536
641,ENSG00000137168,0.005733312895936251
2788,hsa.mir.195,0.005729244058347831
3029,hsa.mir.4999,0.00571201335216756
2909,hsa.mir.375,0.00569588899234077
2798,hsa.mir.20b,0.005683863571684924
2614,ENSG00000204287,0.005672886352695059
2655,ENSG00000240065,0.005670392998581519
1953,ENSG00000136848,0.005663465804536827
2881,hsa.mir.345,0.005663079643272795
3147,hsa.mir.6764,0.005610775153472787
501,ENSG00000126010,0.005600808924646117
1936,ENSG00000135437,0.005595734069211176
2011,ENSG00000140853,0.005588259112046217
2968,hsa.mir.4638,0.005559190328931436
2953,hsa.mir.4492,0.0055474367822171185
3013,hsa.mir.4785,0.005545106155332178
1144,ENSG00000182871,0.005544241118441278
549,ENSG00000130876,0.005493494024358369
226,ENSG00000100084,0.005491097689800881
2962,hsa.mir.4524a,0.005485049861599691
659,ENSG00000138207,0.005472634113102686
3159,hsa.mir.6806,0.005456719401408918
3003,hsa.mir.4759,0.0054393161158077415
2974,hsa.mir.4649,0.005409501311660279
2312,ENSG00000166337,0.005408981415894232
2767,hsa.mir.153.2,0.005406637715859688
2844,hsa.mir.3150b,0.0053828042110217215
3023,hsa.mir.487a,0.0053770278026058806
1568,ENSG00000102871,0.0053561201307456945
604,ENSG00000135218,0.005351651839737315
583,ENSG00000133392,0.0053496862205793146
1172,ENSG00000185920,0.00534888149035396
3188,hsa.mir.7156,0.005340343546340592
1183,ENSG00000186951,0.0053360200669703775
2872,hsa.mir.328,0.005318778055807343
2886,hsa.mir.3610,0.005303516496278462
542,ENSG00000130332,0.005284878077436588
2763,hsa.mir.150,0.0052715457113299636
3210,hsa.mir.939,0.0052638471878890414
1090,ENSG00000174371,0.0052467871966655364
2008,ENSG00000140396,0.005246232957688335
1410,ENSG00000064300,0.005233502503106138
1370,ENSG00000020426,0.0052282458749323265
2916,hsa.mir.3909,0.0052048815359012224
2758,hsa.mir.146a,0.005198757039383963
2819,hsa.mir.299,0.005180556626728503
2999,hsa.mir.4745,0.005180411716391973
2934,hsa.mir.421,0.005159224534145324
2508,ENSG00000185386,0.0051521471668820595
665,ENSG00000138685,0.005109034619022168
581,ENSG00000133256,0.005103364717360819
798,ENSG00000151632,0.005103350909921573
1349,ENSG00000005379,0.0050947693574198635
599,ENSG00000134853,0.005084565950892283
3178,hsa.mir.6878,0.005075327581143938
2771,hsa.mir.15a,0.0050637803578865714
124,ENSG00000074047,0.00506229901653569
2783,hsa.mir.190b,0.005052898651788382
2977,hsa.mir.4658,0.005041334022525917
2774,hsa.mir.17,0.0050073144283123835
2735,hsa.mir.1269a,0.005000595691235503
1601,ENSG00000104852,0.004998037971799932
822,ENSG00000154027,0.004993247132806573
1098,ENSG00000175445,0.004976474514842266
2825,hsa.mir.3064,0.00496083581194398
586,ENSG00000134001,0.004948426286828181
2818,hsa.mir.296,0.0049129553911552645
2871,hsa.mir.326,0.00491125785803888
285,ENSG00000105229,0.004879758479801239
2582,ENSG00000197530,0.004872892196726752
2890,hsa.mir.363,0.0048632542941140855
1096,ENSG00000175264,0.004847183463280089
3070,hsa.mir.5683,0.004843413989656256
2159,ENSG00000156427,0.004824815929496253
213,ENSG00000096433,0.004821522651182022
1627,ENSG00000106211,0.0048137424810556695
3175,hsa.mir.6868,0.0047994279064550935
2599,ENSG00000198719,0.00479378713582264
937,ENSG00000164342,0.004771340419538319
1093,ENSG00000174799,0.004766105696216982
3185,hsa.mir.6895,0.004763889377136366
2833,hsa.mir.3117,0.004758974536744062
2831,hsa.mir.30c.2,0.0047476241002186725
2747,hsa.mir.1301,0.00473634950190899
1265,ENSG00000204262,0.004734120990178781
2989,hsa.mir.4709,0.004731584358451073
2828,hsa.mir.30a,0.00472765372331196
1755,ENSG00000118181,0.004706312341768353
513,ENSG00000126945,0.004704493430472212
1461,ENSG00000077264,0.004669011444275384
2817,hsa.mir.27b,0.0046528185426723215
1905,ENSG00000133116,0.004649717275842704
2891,hsa.mir.3650,0.004629208066035062
1300,ENSG00000220205,0.004623257505650713
3011,hsa.mir.4781,0.004603861387513461
3025,hsa.mir.494,0.0045942682864006205
2991,hsa.mir.4727,0.0045666065462864934
2987,hsa.mir.4691,0.004565865524346009
2808,hsa.mir.224,0.004557373201969313
1250,ENSG00000198369,0.004548344251252274
184,ENSG00000088888,0.0045382688620475165
833,ENSG00000154734,0.004534400431366521
876,ENSG00000161800,0.0045331892123795115
1617,ENSG00000105664,0.004526197751984
2176,ENSG00000157625,0.004505313802874298
3149,hsa.mir.6774,0.00450468675873708
3072,hsa.mir.5685,0.00448962893569842
2466,ENSG00000182185,0.00448408897020272
1363,ENSG00000011465,0.004467967687614874
3116,hsa.mir.6510,0.004463133428580477
3026,hsa.mir.495,0.004452261487167561
2972,hsa.mir.4646,0.004448897775146179
2903,hsa.mir.3682,0.004420939432675368
3016,hsa.mir.4789,0.004407094693742692
3130,hsa.mir.6716,0.004401113846133739
2543,ENSG00000188229,0.004387623090315174
520,ENSG00000127824,0.004375744983699406
1973,ENSG00000137877,0.0043752117827534675
1709,ENSG00000113790,0.004360032061194943
1008,ENSG00000167978,0.004348766649427489
3132,hsa.mir.6728,0.004326648266869597
2164,ENSG00000156970,0.00432028927488318
3104,hsa.mir.636,0.004314369287722002
634,ENSG00000136888,0.004299558749917196
2550,ENSG00000189091,0.0042967975227657
2446,ENSG00000178999,0.004290330814292247
1484,ENSG00000084676,0.004274545663429307
2816,hsa.mir.27a,0.004274051513548329
3038,hsa.mir.508,0.004273393495950586
3176,hsa.mir.6874,0.004255432510690298
1688,ENSG00000112062,0.004254981809426681
2350,ENSG00000169282,0.004249785154379424
2793,hsa.mir.202,0.0042442180493617344
938,ENSG00000164609,0.004230333620071179
3103,hsa.mir.632,0.0042262921511428434
2713,hsa.mir.10b,0.004212919212586712
733,ENSG00000144028,0.004195315323431714
2938,hsa.mir.4326,0.0041943725322198585
3010,hsa.mir.4777,0.004192874223954277
316,ENSG00000108947,0.004189143795811106
114,ENSG00000071553,0.0041875030531809895
2730,hsa.mir.1254.1,0.0041848345254402375
2734,hsa.mir.1262,0.004173194807153777
78,ENSG00000058085,0.00416757467744901
2710,hsa.mir.106a,0.004133297801527078
3094,hsa.mir.600,0.004131758937146515
2541,ENSG00000187837,0.0041283740630206015
456,ENSG00000122176,0.004125367989436199
3166,hsa.mir.6820,0.004114426748928963
515,ENSG00000127129,0.004112850539677311
1330,ENSG00000256646,0.0041103611794824245
1148,ENSG00000183495,0.004101879978243232
1028,ENSG00000168993,0.004097708277986385
176,ENSG00000087245,0.0040923502743316935
685,ENSG00000140575,0.00408347192027577
67,ENSG00000049540,0.004068790999663179
1390,ENSG00000049089,0.004065886897296878
1605,ENSG00000105122,0.004064881664744462
1132,ENSG00000181104,0.004063587811251637
2913,hsa.mir.376c,0.004033290299994405
1679,ENSG00000111371,0.004018492846371373
2729,hsa.mir.1251,0.004017609740258194
2714,hsa.mir.1180,0.0040054242353653536
1872,ENSG00000130811,0.003995006615514285
2994,hsa.mir.4738,0.0039944261303026
314,ENSG00000108773,0.003989537836023373
585,ENSG00000133794,0.003987397533064723
3152,hsa.mir.6786,0.0039801148371770975
2728,hsa.mir.1250,0.003970548290526494
1305,ENSG00000231389,0.00395294543761338
2553,ENSG00000196139,0.0039444237521820465
1775,ENSG00000120318,0.003932965675703599
275,ENSG00000104689,0.003931276317271113
2261,ENSG00000163743,0.003926570439216448
701,ENSG00000142156,0.003923519055679208
2928,hsa.mir.3934,0.003904216089504189
3155,hsa.mir.6797,0.003904020062473137
782,ENSG00000149503,0.0038952783132117476
509,ENSG00000126785,0.0038916645150357
2382,ENSG00000171860,0.0038781547166581733
3005,hsa.mir.4763,0.0038698584419762485
2993,hsa.mir.4733,0.0038643933658022434
966,ENSG00000166033,0.0038351288274861874
3068,hsa.mir.5586,0.003829255109812948
2031,ENSG00000142973,0.0038291113911600406
2908,hsa.mir.374c,0.0038290281829540616
1547,ENSG00000100650,0.003814580366752125
1072,ENSG00000172380,0.003813709690275573
1361,ENSG00000010610,0.0038110532984865133
881,ENSG00000162227,0.0037962092865200248
117,ENSG00000072310,0.0037779522992059354
1555,ENSG00000101336,0.0037658652354730293
2939,hsa.mir.433,0.003759441022284591
2515,ENSG00000185761,0.0037570630764230373
1095,ENSG00000175063,0.003755887608931516
2523,ENSG00000186469,0.0037550352018388368
2623,ENSG00000205155,0.0037297723567462525
2731,hsa.mir.1254.2,0.003726195978188116
2366,ENSG00000170485,0.0037069316583801994
781,ENSG00000149380,0.0037023573824990306
2225,ENSG00000162493,0.0036953097028890624
969,ENSG00000166147,0.003683312753419159
1652,ENSG00000108771,0.0036781298966525357
1354,ENSG00000007168,0.003657820292314682
3079,hsa.mir.5699,0.003651943925433443
1058,ENSG00000171385,0.0036465697623134473
2468,ENSG00000182446,0.003640052712034958
1097,ENSG00000175390,0.0036364989073990727
3084,hsa.mir.576,0.00361224011543527
3196,hsa.mir.7854,0.003589702366007259
3139,hsa.mir.6741,0.003581330258239177
1525,ENSG00000099139,0.0035665659558799232
2892,hsa.mir.3651,0.003566356470546452
1360,ENSG00000009413,0.0035599486818682635
2115,ENSG00000151617,0.003557207305511838
2118,ENSG00000151725,0.003553839947999222
877,ENSG00000161888,0.0035512147108238425
2841,hsa.mir.3140,0.0035412216792610708
3138,hsa.mir.6740,0.00353773107053712
621,ENSG00000136114,0.003537149394229573
2918,hsa.mir.3910.2,0.0035185621422715485
2911,hsa.mir.376a.2,0.00351751148205949
872,ENSG00000160460,0.0035095409332643614
143,ENSG00000077274,0.0035089413356763546
2622,ENSG00000204852,0.0035036696408860734
102,ENSG00000069248,0.003485271555371128
3057,hsa.mir.548k,0.0034826787240308478
898,ENSG00000163131,0.0034602405490295495
369,ENSG00000113575,0.003448347558241949
2423,ENSG00000176170,0.003447886557964921
3053,hsa.mir.548b,0.0034290534750653022
335,ENSG00000110811,0.0034267945858573513
2983,hsa.mir.4670,0.0034242914943024517
746,ENSG00000145536,0.0034239398469071603
3074,hsa.mir.5691,0.00341912216230412
3062,hsa.mir.550a.2,0.0034158882421252202
2019,ENSG00000141582,0.0034129893658246145
2786,hsa.mir.1914,0.0034109706481103784
1157,ENSG00000184384,0.003405509182412061
2060,ENSG00000144935,0.0034052866289857775
1924,ENSG00000134690,0.003396920180239249
3134,hsa.mir.6731,0.0033932212958461606
2237,ENSG00000162889,0.0033926242843881483
1216,ENSG00000196584,0.0033907979844752844
2875,hsa.mir.337,0.0033659296477117095
1033,ENSG00000169429,0.0033544217223970916
159,ENSG00000082014,0.0033469626016812983
1791,ENSG00000121621,0.0033462542337656487
2971,hsa.mir.4645,0.003345277179510049
1064,ENSG00000171954,0.003324607383710827
2973,hsa.mir.4647,0.0033198475965764375
2901,hsa.mir.3680.1,0.0033186260244474396
3031,hsa.mir.5001,0.003301916265190812
413,ENSG00000117013,0.0033012573985979543
2343,ENSG00000169047,0.0032896668601256353
2807,hsa.mir.219a.1,0.003283320575701509
1756,ENSG00000118193,0.003276585147395963
745,ENSG00000145494,0.003274325314050657
1609,ENSG00000105364,0.003274239951861091
2965,hsa.mir.454,0.003271041868183602
333,ENSG00000110713,0.0032651514835356464
2931,hsa.mir.410,0.0032648797989531884
1853,ENSG00000128908,0.0032637885290023403
265,ENSG00000103168,0.0032583340108249103
3052,hsa.mir.548aw,0.003253117883577943
2722,hsa.mir.1236,0.003243029051227495
3136,hsa.mir.6734,0.003235059595754137
2433,ENSG00000177200,0.003231707049635588
1948,ENSG00000136158,0.0032303716192836874
450,ENSG00000121022,0.0032170280558057127
374,ENSG00000113721,0.0032118345497292467
1342,ENSG00000276180,0.0032099280934926354
2505,ENSG00000185187,0.0032091618324921
13,ENSG00000005249,0.0032026455795858056
720,ENSG00000143294,0.0032013452014234643
657,ENSG00000138190,0.003199127339194092
3145,hsa.mir.6762,0.0031981294497381895
2806,hsa.mir.218.2,0.003191565130400704
2593,ENSG00000198286,0.003191484520211816
1400,ENSG00000055950,0.0031904906914496677
1896,ENSG00000132646,0.0031894381072197575
1793,ENSG00000121690,0.0031882032247813187
23,ENSG00000007402,0.003186169316395535
2869,hsa.mir.320c.2,0.003185614147078013
3028,hsa.mir.497,0.0031789433392899725
269,ENSG00000103494,0.003176663489211933
1861,ENSG00000129810,0.003174037004391721
26,ENSG00000008513,0.0031653925157115737
3142,hsa.mir.6755,0.0031590636423788963
618,ENSG00000135862,0.003156368581512652
5,ENSG00000004139,0.003154445631080307
2258,ENSG00000163710,0.0031537513994771872
2904,hsa.mir.3684,0.003147983350845607
1062,ENSG00000171812,0.0031443983063218182
926,ENSG00000163947,0.003135737554839579
1584,ENSG00000103510,0.003132150656238082
2868,hsa.mir.320c.1,0.0031294926184455107
1103,ENSG00000175792,0.0031254572261605064
1491,ENSG00000087116,0.0031208636125666087
2847,hsa.mir.3155a,0.0031198347348254172
2840,hsa.mir.3136,0.003116916442031652
1452,ENSG00000075886,0.0031150734184120666
32,ENSG00000011007,0.0031060169698548636
1959,ENSG00000137285,0.003101271886152972
2752,hsa.mir.1343,0.0030934715651528676
3014,hsa.mir.4786,0.003079147445023409
3158,hsa.mir.6803,0.0030765327717199396
523,ENSG00000128052,0.0030667816244385904
2042,ENSG00000143799,0.0030656600238035026
3069,hsa.mir.559,0.003065029112622142
3073,hsa.mir.5687,0.0030621365752085696
2966,hsa.mir.455,0.0030422363701291034
2848,hsa.mir.3157,0.003036062796945771
1880,ENSG00000131389,0.0030358591939875623
1670,ENSG00000110768,0.0030345080427650827
2969,hsa.mir.4639,0.003030083914127317
2709,hsa.mir.105.2,0.0030243026184325573
2863,hsa.mir.3199.2,0.0030192090816399285
3091,hsa.mir.592,0.0030149818923382553
707,ENSG00000142675,0.0030060266703367234
2864,hsa.mir.32,0.0029996089643282175
1206,ENSG00000189060,0.0029924534343081176
750,ENSG00000145833,0.002987135307303106
1635,ENSG00000107263,0.0029768691562094317
1802,ENSG00000123154,0.0029683752850041857
1725,ENSG00000115286,0.002966258663282133
2674,ENSG00000258839,0.0029659568531496916
422,ENSG00000117461,0.0029611716511146824
29,ENSG00000008988,0.0029605459953381797
223,ENSG00000099998,0.0029573237187014456
1926,ENSG00000134817,0.002956876810749236
2834,hsa.mir.3124,0.0029534914428950287
1565,ENSG00000102384,0.002952817717814469
3019,hsa.mir.4797,0.0029486660755355843
2189,ENSG00000158869,0.0029434904156369155
1980,ENSG00000138376,0.002927351941434608
106,ENSG00000070010,0.0029207527150720124
1611,ENSG00000105379,0.002917264828893167
426,ENSG00000117748,0.0029129144794569585
2801,hsa.mir.2110,0.0029128575955837733
2256,ENSG00000163535,0.002911462213814957
2121,ENSG00000152253,0.0029091688652260928
2417,ENSG00000175216,0.0029080335149956225
1751,ENSG00000117410,0.002907880732018384
2383,ENSG00000171863,0.0029006033218320227
2420,ENSG00000175324,0.0028951393744500818
2998,hsa.mir.4743,0.002879919938277453
1508,ENSG00000091409,0.0028710255615442292
1468,ENSG00000078124,0.002864733352498661
765,ENSG00000147677,0.0028630032351247793
3087,hsa.mir.580,0.002861657977655341
704,ENSG00000142330,0.0028614818798632768
505,ENSG00000126368,0.002858903362630372
688,ENSG00000140829,0.0028530162025708706
1060,ENSG00000171608,0.0028501220781254233
2171,ENSG00000157388,0.002848554134907317
485,ENSG00000124635,0.0028448309671512107
2824,hsa.mir.301b,0.002839802456801408
1699,ENSG00000113163,0.0028381013995749525
254,ENSG00000101849,0.0028369300260237653
2804,hsa.mir.2116,0.002835265236367377
3056,hsa.mir.548j,0.0028338763985811966
2766,hsa.mir.153.1,0.0028321036596389605
1334,ENSG00000260807,0.002829773433622904
3065,hsa.mir.556,0.002821125747050246
42,ENSG00000015413,0.0028178379706241684
210,ENSG00000095585,0.0028086240396987703
1796,ENSG00000121858,0.002805101991107222
2119,ENSG00000151748,0.002796736756208702
838,ENSG00000155252,0.0027865155980452984
1013,ENSG00000168350,0.0027799078255247877
448,ENSG00000120688,0.002778117251364165
2791,hsa.mir.197,0.002776136784668779
609,ENSG00000135476,0.002772750361218641
1027,ENSG00000168970,0.0027521084672480355
1854,ENSG00000128917,0.0027442292010528037
9,ENSG00000004779,0.0027416038925002794
2688,ENSG00000273841,0.002737139447908703
